{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.10394268845079771 + 0.*I, 0.2501122927865973 + 0.*I, 0.10475930047200156 + 0.*I, 0.18128694586478925 + 0.*I, 0.07716918141080775 + 0.*I, 0.10671260188699348 + 0.*I, 0.03300564681059104 + 0.*I, 0.00524433461979168 + 0.*I, 0.0005206445467864641 + 0.*I, 0.00002212614080843167 + 0.*I, 0.000013378057395208032 + 0.*I, 0.000018754557395972427 + 0.*I, 0.000014084722610441249 + 0.*I, 6.5316190012154615*^-6 + 0.*I, 7.480648411828384*^-6 + 0.*I, 4.9719546035831286*^-6 + 0.*I, 1.918958814073335*^-6 + 0.*I, 7.067747942457459*^-7 + 0.*I, 4.946218989942963*^-8 + 0.*I, 5.820388615518369*^-9 + 0.*I, 1.3743894911044665*^-9 + 0.*I, 1.3100631690576847*^-10 + 0.*I, 9.392486788328826*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I}
{0.11000388950760943 + 0.*I, 0.2577886044015987 + 0.*I, 0.10889151307840185 + 0.*I, 0.1819173017764131 + 0.*I, 0.0732200205664002 + 0.*I, 0.10756951802621818 + 0.*I, 0.033943511967193814 + 0.*I, 0.005477867712189166 + 0.*I, 0.0005515079317897077 + 0.*I, 0.00002430649559403975 + 0.*I, 0.000013135043808176762 + 0.*I, 0.000019741737400380543 + 0.*I, 0.000013608008986309985 + 0.*I, 6.218603809671209*^-6 + 0.*I, 7.230908605215803*^-6 + 0.*I, 5.229266997197613*^-6 + 0.*I, 1.909830205093499*^-6 + 0.*I, 7.311560024092503*^-7 + 0.*I, 5.221041377012626*^-8 + 0.*I, 6.206590796864476*^-9 + 0.*I, 1.4879875109841125*^-9 + 0.*I, 1.4359624600501775*^-10 + 0.*I, 1.0413891970983968*^-11 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I}
{0.11593608613839623 + 0.*I, 0.2652029871792028 + 0.*I, 0.11276679874159257 + 0.*I, 0.182335582728399 + 0.*I, 0.0692077365731958 + 0.*I, 0.10837942635579802 + 0.*I, 0.03489372975280514 + 0.*I, 0.005719344577603813 + 0.*I, 0.0005839250355910153 + 0.*I, 0.00002665373619592515 + 0.*I, 0.000012851211383946293 + 0.*I, 0.000020740981598876832 + 0.*I, 0.000013104093210536405 + 0.*I, 5.881090592296801*^-6 + 0.*I, 6.967009991143414*^-6 + 0.*I, 5.4892711931486815*^-6 + 0.*I, 1.8974106064106877*^-6 + 0.*I, 7.559247894306509*^-7 + 0.*I, 5.508160594303036*^-8 + 0.*I, 6.614397918269788*^-9 + 0.*I, 1.610400701679282*^-9 + 0.*I, 1.574074204313547*^-10 + 0.*I, 1.1213252548714081*^-11 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I}
{0.12173579708280591 + 0.*I, 0.272348847763193 + 0.*I, 0.11638134861780003 + 0.*I, 0.18254287154260143 + 0.*I, 0.06513577921340998 + 0.*I, 0.10914080007620176 + 0.*I, 0.03585592428458906 + 0.*I, 0.005968923511989743 + 0.*I, 0.0006179583392107447 + 0.*I, 0.000029178133997831427 + 0.*I, 0.00001252446060195922 + 0.*I, 0.000021751251799706495 + 0.*I, 0.000012573320984365923 + 0.*I, 5.5190950032368855*^-6 + 0.*I, 6.689142595384113*^-6 + 0.*I, 5.751666187769899*^-6 + 0.*I, 1.8815717872655568*^-6 + 0.*I, 7.810623925408322*^-7 + 0.*I, 5.8079208109518277*^-8 + 0.*I, 7.045408700889767*^-9 + 0.*I, 1.7418066988739158*^-9 + 0.*I, 1.7259527140822686*^-10 + 0.*I, 1.261213355974178*^-11 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.12739968809180602 + 0.*I, 0.2792199591697964 + 0.*I, 0.11973174678800991 + 0.*I, 0.18254050976318492 + 0.*I, 0.06100768061318984 + 0.*I, 0.10985213713639032 + 0.*I, 0.03682969703679984 + 0.*I, 0.006226761253214087 + 0.*I, 0.0006536720363881088 + 0.*I, 0.0000318904581853019 + 0.*I, 0.000012152629591533072 + 0.*I, 0.000022771464802673336 + 0.*I, 0.000012016095984890288 + 0.*I, 5.1326800143414175*^-6 + 0.*I, 6.3975265973681425*^-6 + 0.*I, 6.0161382098300464*^-6 + 0.*I, 1.8621870045976154*^-6 + 0.*I, 8.06550004561757*^-7 + 0.*I, 6.120739470816261*^-8 + 0.*I, 7.500000620552782*^-9 + 0.*I, 1.882605182856878*^-9 + 0.*I, 1.8880452756775412*^-10 + 0.*I, 1.3788969965844446*^-11 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.13292457419539774 + 0.*I, 0.28581046485618433 + 0.*I, 0.12281497140020914 + 0.*I, 0.1823300947435991 + 0.*I, 0.0568270512097957 + 0.*I, 0.11051196235760674 + 0.*I, 0.03781462671579306 + 0.*I, 0.0064930127394058346 + 0.*I, 0.0006911320449942693 + 0.*I, 0.00003480199379790605 + 0.*I, 0.00001173349220007225 + 0.*I, 0.000023800495996262327 + 0.*I, 0.000011432885216322576 + 0.*I, 4.721957602704664*^-6 + 0.*I, 6.092415416603103*^-6 + 0.*I, 6.282362607912263*^-6 + 0.*I, 1.8391298040043582*^-6 + 0.*I, 8.323661981890497*^-7 + 0.*I, 6.446960743033969*^-8 + 0.*I, 7.979217286901985*^-9 + 0.*I, 2.0333956740614667*^-9 + 0.*I, 2.0661250488274163*^-10 + 0.*I, 1.4810375148499588*^-11 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I}
{0.13830742178541078 + 0.*I, 0.29211488232119276 + 0.*I, 0.1256283952825843 + 0.*I, 0.1819134764015962 + 0.*I, 0.052597575604607094 + 0.*I, 0.11111882954659703 + 0.*I, 0.038810269164391016 + 0.*I, 0.00676783086639432 + 0.*I, 0.0007304060135826519 + 0.*I, 0.00003792455938178563 + 0.*I, 0.00001126475699386731 + 0.*I, 0.00002483717900236826 + 0.*I, 0.000010824215812554883 + 0.*I, 4.287088395393824*^-6 + 0.*I, 5.774093780885892*^-6 + 0.*I, 6.550002207283968*^-6 + 0.*I, 1.8122741973769507*^-6 + 0.*I, 8.584880140105612*^-7 + 0.*I, 6.786939898972832*^-8 + 0.*I, 8.48461301217185*^-9 + 0.*I, 2.195199577670337*^-9 + 0.*I, 2.2579715874826436*^-10 + 0.*I, 1.6209256159527285*^-11 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.14354535052240602 + 0.*I, 0.2981281062317986 + 0.*I, 0.12816978603720222 + 0.*I, 0.18129275364080485 + 0.*I, 0.048323008304396176 + 0.*I, 0.11167132359579669 + 0.*I, 0.03981615729200527 + 0.*I, 0.0070513662320026435 + 0.*I, 0.0007715633286053958 + 0.*I, 0.00004127052379843122 + 0.*I, 0.000010744066614165606 + 0.*I, 0.000025880307807923945 + 0.*I, 0.000010190677213195443 + 0.*I, 3.828284400597681*^-6 + 0.*I, 5.44287779291608*^-6 + 0.*I, 6.818708597755574*^-6 + 0.*I, 1.7814961950080033*^-6 + 0.*I, 8.848910049152893*^-7 + 0.*I, 7.141041091784928*^-8 + 0.*I, 9.017009361400596*^-9 + 0.*I, 2.3685942096562944*^-9 + 0.*I, 2.466027382297398*^-10 + 0.*I, 1.778577285449501*^-11 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.14863563505940205 + 0.*I, 0.3038454110763978 + 0.*I, 0.13043730561279612 + 0.*I, 0.18047027044700847 + 0.*I, 0.044007169360793526 + 0.*I, 0.11216806257119406 + 0.*I, 0.0408318010314046 + 0.*I, 0.007343766883605164 + 0.*I, 0.000814675117610797 + 0.*I, 0.0000448528258090164 + 0.*I, 0.000010168994002413003 + 0.*I, 0.00002692863780850985 + 0.*I, 9.532920008936685*^-6 + 0.*I, 3.345806609544866*^-6 + 0.*I, 5.099115596429727*^-6 + 0.*I, 7.088122799814301*^-6 + 0.*I, 1.7466728063908479*^-6 + 0.*I, 9.115490140487736*^-7 + 0.*I, 7.509659560867021*^-8 + 0.*I, 9.577605375454823*^-9 + 0.*I, 2.554201294913128*^-9 + 0.*I, 2.6938451469504803*^-10 + 0.*I, 1.9606538614880268*^-11 + 0.*I, 2.797762022055395*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.15357570658481867 + 0.*I, 0.30926245334561564 + 0.*I, 0.1324295093650063 + 0.*I, 0.17944861166498963 + 0.*I, 0.03965393991018918 + 0.*I, 0.11260769977878837 + 0.*I, 0.04185668732659131 + 0.*I, 0.0076451780542052825 + 0.*I, 0.0008598142525961805 + 0.*I, 0.000048684990794356515 + 0.*I, 9.537042600094026*^-6 + 0.*I, 0.00002798088740707528 + 0.*I, 8.851657584685313*^-6 + 0.*I, 2.8399677942658737*^-6 + 0.*I, 4.74318839760457*^-6 + 0.*I, 7.357874598490356*^-6 + 0.*I, 1.7076835945317728*^-6 + 0.*I, 9.384339971774126*^-7 + 0.*I, 7.893159459371191*^-8 + 0.*I, 1.0167600095201124*^-8 + 0.*I, 2.7527979895580756*^-9 + 0.*I, 2.939870569207415*^-10 + 0.*I, 2.1604940059205546*^-11 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.6209256159527285*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I}
{0.15836315418240599 + 0.*I, 0.3143752732397864 + 0.*I, 0.13414534460600702 + 0.*I, 0.17823059846799882 + 0.*I, 0.03526725762379446 + 0.*I, 0.11298892581381727 + 0.*I, 0.04289028014781149 + 0.*I, 0.00795574189560444 + 0.*I, 0.0009070553498080615 + 0.*I, 0.00005278115200457734 + 0.*I, 8.845643795218905*^-6 + 0.*I, 0.00002903574078949589 + 0.*I, 8.147664787294673*^-6 + 0.*I, 2.311131597210192*^-6 + 0.*I, 4.375507800524759*^-6 + 0.*I, 7.6275839866468695*^-6 + 0.*I, 1.6644084110950534*^-6 + 0.*I, 9.655158006438569*^-7 + 0.*I, 8.291860531528529*^-8 + 0.*I, 1.0788192561506092*^-8 + 0.*I, 2.9652058586293606*^-9 + 0.*I, 3.208100451956853*^-10 + 0.*I, 2.3803181647963356*^-11 + 0.*I, 3.1974423109204512*^-12 + 0.*I, 2.020605904817785*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I}
{0.16299572601119475 + 0.*I, 0.31918029590920494 + 0.*I, 0.13558414864760504 + 0.*I, 0.17681928352200063 + 0.*I, 0.030851112069196773 + 0.*I, 0.11331047057980827 + 0.*I, 0.04393202053520895 + 0.*I, 0.008275597206619524 + 0.*I, 0.0009564747665891106 + 0.*I, 0.000057156065991215144 + 0.*I, 8.092155590055938*^-6 + 0.*I, 0.000030091848213231742 + 0.*I, 7.4217783918584254*^-6 + 0.*I, 1.7597131973801083*^-6 + 0.*I, 3.996517383697551*^-6 + 0.*I, 7.896860787504068*^-6 + 0.*I, 1.6167318150905887*^-6 + 0.*I, 9.927633826123385*^-7 + 0.*I, 8.706200205210735*^-8 + 0.*I, 1.1440204339407957*^-8 + 0.*I, 3.1918023779553555*^-9 + 0.*I, 3.4938718584953676*^-10 + 0.*I, 2.5779378631796138*^-11 + 0.*I, 2.997602166487923*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.1674713303008002 + 0.*I, 0.32367433222200154 + 0.*I, 0.13674564635179912 + 0.*I, 0.17521794585360073 + 0.*I, 0.026409539997995782 + 0.*I, 0.11357110528680271 + 0.*I, 0.04498132667540844 + 0.*I, 0.008604879156193235 + 0.*I, 0.0010081505978032368 + 0.*I, 0.00006182513538899315 + 0.*I, 7.27385860432861*^-6 + 0.*I, 0.000031147829604449846 + 0.*I, 6.674897212732845*^-6 + 0.*I, 1.1861791993084127*^-6 + 0.*I, 3.606693188551447*^-6 + 0.*I, 8.165306386587192*^-6 + 0.*I, 1.5645391870933167*^-6 + 0.*I, 1.0201430145073687*^-6 + 0.*I, 9.136460477066066*^-8 + 0.*I, 1.2125411785746111*^-8 + 0.*I, 3.4342084731520117*^-9 + 0.*I, 3.806066573019962*^-10 + 0.*I, 2.8399504969911504*^-11 + 0.*I, 3.1974423109204512*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I}
{0.1717880361659985 + 0.*I, 0.3278545790693866 + 0.*I, 0.13762994718380384 + 0.*I, 0.17343008543559968 + 0.*I, 0.0219466205550134 + 0.*I, 0.1137696444142078 + 0.*I, 0.046037594005987614 + 0.*I, 0.008943719003595698 + 0.*I, 0.001062162669018818 + 0.*I, 0.00006680442519169105 + 0.*I, 6.387956608122637*^-6 + 0.*I, 0.00003220227620115424 + 0.*I, 5.9079808156781155*^-6 + 0.*I, 5.910472111736454*^-7 + 0.*I, 3.2065414101722926*^-6 + 0.*I, 8.432512799139149*^-6 + 0.*I, 1.5077187942580392*^-6 + 0.*I, 1.0476185918761871*^-6 + 0.*I, 9.58297885489401*^-8 + 0.*I, 1.2845391417215525*^-8 + 0.*I, 3.6932013003365682*^-9 + 0.*I, 4.1480152646045104*^-10 + 0.*I, 3.139710713639943*^-11 + 0.*I, 3.5971225997855076*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.2204460492503135*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I}
{0.1759440742406193 + 0.*I, 0.33171861920919815 + 0.*I, 0.13823754178381442 + 0.*I, 0.1714594174911932 + 0.*I, 0.017466470425597794 + 0.*I, 0.11390494764180749 + 0.*I, 0.04710019534941434 + 0.*I, 0.009292243810010703 + 0.*I, 0.0011185925258061504 + 0.*I, 0.00007211068300261303 + 0.*I, 5.431573391057043*^-6 + 0.*I, 0.000033253751596795667 + 0.*I, 5.122048785111133*^-6 + 0.*I, 2.5112201207377897*^-8 + 0.*I, 2.7965991966638626*^-6 + 0.*I, 8.69806300318743*^-6 + 0.*I, 1.4461635888807223*^-6 + 0.*I, 1.0751544099463217*^-6 + 0.*I, 1.0046219411918855*^-7 + 0.*I, 1.3600209847197675*^-8 + 0.*I, 3.9686032238250846*^-9 + 0.*I, 4.5099479706323114*^-10 + 0.*I, 3.381739333008227*^-11 + 0.*I, 3.1974423109204512*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I}
{0.1799378371292182 + 0.*I, 0.3352644206444211 + 0.*I, 0.13856929806519425 + 0.*I, 0.169309866530587 + 0.*I, 0.012973238924995913 + 0.*I, 0.11397592174700046 + 0.*I, 0.048168481085197896 + 0.*I, 0.009650576154607293 + 0.*I, 0.00117752342339017 + 0.*I, 0.00007776136059511884 + 0.*I, 4.401748388005444*^-6 + 0.*I, 0.000034300796802888556 + 0.*I, 4.318182589280184*^-6 + 0.*I, 6.616790004798646*^-7 + 0.*I, 2.3774347823746216*^-6 + 0.*I, 8.961534403439941*^-6 + 0.*I, 1.379767611275895*^-6 + 0.*I, 1.1027096125104663*^-6 + 0.*I, 1.0526299831781216*^-7 + 0.*I, 1.4392598224333142*^-8 + 0.*I, 4.2630121654951836*^-9 + 0.*I, 4.906075545818567*^-10 + 0.*I, 3.739231146937528*^-11 + 0.*I, 3.796962744218035*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I}
{0.18376787967779865 + 0.*I, 0.3384903355573954 + 0.*I, 0.13862645684059594 + 0.*I, 0.1669855601313941 + 0.*I, 0.008471103031593152 + 0.*I, 0.11398152245720716 + 0.*I, 0.04924177934400032 + 0.*I, 0.010018833837399654 + 0.*I, 0.0012390403103967886 + 0.*I, 0.00008377463058817369 + 0.*I, 3.2954376116833828*^-6 + 0.*I, 0.000035341930582077914 + 0.*I, 3.4975214058263764*^-6 + 0.*I, 1.3179811908514694*^-6 + 0.*I, 1.9496454006784347*^-6 + 0.*I, 9.222495611638239*^-6 + 0.*I, 1.308430608304434*^-6 + 0.*I, 1.130243987290669*^-6 + 0.*I, 1.1023679746813288*^-7 + 0.*I, 1.5223600158265075*^-8 + 0.*I, 4.57700544131967*^-9 + 0.*I, 5.334177544114027*^-10 + 0.*I, 4.0989434069160786*^-11 + 0.*I, 4.196643033083092*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.020605904817785*^-12 + 0.*I, 2.2204460492503135*^-12 + 0.*I, 2.2204460492503135*^-12 + 0.*I}
{0.1874329190700186 + 0.*I, 0.34139509878559077 + 0.*I, 0.13841062699300188 + 0.*I, 0.1644908224693875 + 0.*I, 0.003964262376809913 + 0.*I, 0.11392075626499577 + 0.*I, 0.05031939624020599 + 0.*I, 0.010397129584016618 + 0.*I, 0.0013032298116000263 + 0.*I, 0.00009016940760719905 + 0.*I, 2.1095085900313393*^-6 + 0.*I, 0.000036375652778808394 + 0.*I, 2.6612627879174515*^-6 + 0.*I, 1.9932961947688455*^-6 + 0.*I, 1.5138579945173092*^-6 + 0.*I, 9.480508400550038*^-6 + 0.*I, 1.2320556130873685*^-6 + 0.*I, 1.1577145908603372*^-6 + 0.*I, 1.1538681121692207*^-7 + 0.*I, 1.6094015009571194*^-8 + 0.*I, 4.910782891442978*^-9 + 0.*I, 5.792033519469442*^-10 + 0.*I, 4.480860127387132*^-11 + 0.*I, 4.196643033083092*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.19093183474139241 + 0.*I, 0.34397782585859904 + 0.*I, 0.1379237801992117 + 0.*I, 0.16183016760600302 + 0.*I, 0.0005430658001959189 + 0.*I, 0.11379268219799955 + 0.*I, 0.05140061613679859 + 0.*I, 0.010785570749582975 + 0.*I, 0.0013701802094034932 + 0.*I, 0.00009696536980019489 + 0.*I, 8.407375906571702*^-7 + 0.*I, 0.00003740044840494506 + 0.*I, 1.8106632193592988*^-6 + 0.*I, 2.6868518077094454*^-6 + 0.*I, 1.070728616880956*^-6 + 0.*I, 9.735130790389236*^-6 + 0.*I, 1.1505494112995507*^-6 + 0.*I, 1.1850753933728697*^-6 + 0.*I, 1.2071519339684758*^-7 + 0.*I, 1.700579677077485*^-8 + 0.*I, 5.266587166374848*^-9 + 0.*I, 6.289857523711362*^-10 + 0.*I, 4.900524430695441*^-11 + 0.*I, 4.39648317751562*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.19426366811841067 + 0.*I, 0.3462380105939911 + 0.*I, 0.13716824521181614 + 0.*I, 0.15900829255639515 + 0.*I, 0.005046651734597063 + 0.*I, 0.11359641353561047 + 0.*I, 0.05248470193861543 + 0.*I, 0.011184259014007658 + 0.*I, 0.0014399814173948755 + 0.*I, 0.00010418297560210735 + 0.*I, 5.14191800249364*^-7 + 0.*I, 0.00003841478859456515 + 0.*I, 9.470344064510529*^-7 + 0.*I, 3.3978261981815194*^-6 + 0.*I, 6.209410097213208*^-7 + 0.*I, 9.985913407284388*^-6 + 0.*I, 1.0638236069837603*^-6 + 0.*I, 1.2122794101898648*^-6 + 0.*I, 1.2622480838331285*^-7 + 0.*I, 1.7960610776412977*^-8 + 0.*I, 5.645195422232519*^-9 + 0.*I, 6.82587320000039*^-10 + 0.*I, 5.360156762890256*^-11 + 0.*I, 4.618527782440651*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.19742762218599721 + 0.*I, 0.3481755222644045 + 0.*I, 0.13614670171600007 + 0.*I, 0.15603007013320627 + 0.*I, 0.009542258237993373 + 0.*I, 0.11333111948201857 + 0.*I, 0.053570895420818054 + 0.*I, 0.011593290079403573 + 0.*I, 0.0015127249568092083 + 0.*I, 0.00011184348600590256 + 0.*I, 1.958693185422078*^-6 + 0.*I, 0.000039417135400121595 + 0.*I, 7.174318916725042*^-8 + 0.*I, 4.125348596062395*^-6 + 0.*I, 1.6520640411243906*^-7 + 0.*I, 0.000010232404012988637 + 0.*I, 9.717955995469651*^-7 + 0.*I, 1.239277791498239*^-6 + 0.*I, 1.3191838732495853*^-7 + 0.*I, 1.8959611658431186*^-8 + 0.*I, 6.048006540027019*^-9 + 0.*I, 7.405853708064569*^-10 + 0.*I, 5.879741138414829*^-11 + 0.*I, 5.195843755245733*^-12 + 0.*I, 2.2204460492503135*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 1.7985612998927538*^-12 + 0.*I}
{0.20042306087899586 + 0.*I, 0.3497906023361974 + 0.*I, 0.13486217377198798 + 0.*I, 0.15290054158800803 + 0.*I, 0.014025645818604993 + 0.*I, 0.11299602678080947 + 0.*I, 0.054658417591202386 + 0.*I, 0.012012753363399575 + 0.*I, 0.001588503925620266 + 0.*I, 0.00011996898419130988 + 0.*I, 3.496279599168872*^-6 + 0.*I, 0.000040405943790844396 + 0.*I, 8.137894136339696*^-7 + 0.*I, 4.86850100234193*^-6 + 0.*I, 2.957376121770494*^-7 + 0.*I, 0.000010474145217820308 + 0.*I, 8.743866075633379*^-7 + 0.*I, 1.2660194004254777*^-6 + 0.*I, 1.377983949168993*^-7 + 0.*I, 2.0004398137984936*^-8 + 0.*I, 6.4763971963088815*^-9 + 0.*I, 8.028022691064508*^-10 + 0.*I, 6.461498003318412*^-11 + 0.*I, 5.617728504603293*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I}
{0.20324950830521438 + 0.*I, 0.35108386079480974 + 0.*I, 0.13331802284861638 + 0.*I, 0.14962490905658932 + 0.*I, 0.018492577810613756 + 0.*I, 0.11259042127660379 + 0.*I, 0.0557464690817966 + 0.*I, 0.0124427316925857 + 0.*I, 0.0016674129664107085 + 0.*I, 0.00012858239479829336 + 0.*I, 5.130567992672753*^-6 + 0.*I, 0.00004137966658213089 + 0.*I, 1.7080907799282845*^-6 + 0.*I, 5.626317611806542*^-6 + 0.*I, 7.611277830221752*^-7 + 0.*I, 0.000010710677611491803 + 0.*I, 7.715240002426071*^-7 + 0.*I, 1.2924507908351759*^-6 + 0.*I, 1.4386698499180284*^-7 + 0.*I, 2.1097013025439537*^-8 + 0.*I, 6.931211160576823*^-9 + 0.*I, 8.700151710172578*^-10 + 0.*I, 7.058797990566745*^-11 + 0.*I, 6.017408793468349*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I}
