{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.2511019661834035 + 0.*I, 0.2789784114240135 + 0.*I, 0.3082838731544025 + 0.*I, 0.08761178226039945 + 0.*I, 0.15060396204420456 + 0.*I, 0.03750222830039008 + 0.*I, 0.0043703563831876124 + 0.*I, 0.0003042412384024474 + 0.*I, 0.000012896675394280521 + 0.*I, 9.939639600275996*^-6 + 0.*I, 0.00004244999018965246 + 0.*I, 0.00004655209799864224 + 0.*I, 0.00008198418959270982 + 0.*I, 6.263053209387693*^-6 + 0.*I, 0.000043699506191430266 + 0.*I, 0.000012512102998130104 + 0.*I, 5.461744212453823*^-6 + 0.*I, 5.30960408973158*^-7 + 0.*I, 1.4155010497063358*^-8 + 0.*I, 8.880007840161853*^-10 + 0.*I, 8.961720254774264*^-11 + 0.*I, 0. + 0.*I, 3.996802888650564*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I}
{0.24752407315180583 + 0.*I, 0.277175956994391 + 0.*I, 0.3059654250183952 + 0.*I, 0.08082127257040829 + 0.*I, 0.1518305911047957 + 0.*I, 0.038718583916819156 + 0.*I, 0.004600738023419205 + 0.*I, 0.0003261342877980411 + 0.*I, 0.000014070751808148431 + 0.*I, 0.000010603157396538165 + 0.*I, 0.00004431912219438062 + 0.*I, 0.00004626854341882592 + 0.*I, 0.00008523215260236583 + 0.*I, 8.607889401268666*^-6 + 0.*I, 0.00004542190561451776 + 0.*I, 0.000012423558204410769 + 0.*I, 5.699749183740721*^-6 + 0.*I, 5.672459835182054*^-7 + 0.*I, 1.5441004030947173*^-8 + 0.*I, 9.82791625858681*^-10 + 0.*I, 1.0160761121369434*^-10 + 0.*I, 5.995204332975846*^-13 + 0.*I, 3.996802888650564*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I}
{0.24390450269959896 + 0.*I, 0.2751990146970141 + 0.*I, 0.30342053694141224 + 0.*I, 0.07398099169519946 + 0.*I, 0.1529843429884048 + 0.*I, 0.03995336218680645 + 0.*I, 0.004840283460194606 + 0.*I, 0.0003493493387907165 + 0.*I, 0.00001533884981252953 + 0.*I, 0.000011301337399238777 + 0.*I, 0.00004623367959588621 + 0.*I, 0.000045875643994719446 + 0.*I, 0.00008847907038145308 + 0.*I, 0.000010985783593930877 + 0.*I, 0.00004714317800580404 + 0.*I, 0.000012304961405362747 + 0.*I, 5.943345016135027*^-6 + 0.*I, 6.055314027975102*^-7 + 0.*I, 1.6829204696477973*^-8 + 0.*I, 1.0870193634104908*^-9 + 0.*I, 1.147970607462412*^-10 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 3.996802888650564*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.218847493575595*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I}
{0.24024764373780094 + 0.*I, 0.2730558387457949 + 0.*I, 0.3006566321293924 + 0.*I, 0.06709658958341524 + 0.*I, 0.154063341769195 + 0.*I, 0.041206060731191485 + 0.*I, 0.005089208202990748 + 0.*I, 0.0003739494317978043 + 0.*I, 0.000016707425798401232 + 0.*I, 0.000012035316188097056 + 0.*I, 0.00004819266639088938 + 0.*I, 0.000045368687606739406 + 0.*I, 0.00009171896799831104 + 0.*I, 0.00001339220940810293 + 0.*I, 0.000048860133006201074 + 0.*I, 0.000012155051209994383 + 0.*I, 6.192390999970598*^-6 + 0.*I, 6.458950041476896*^-7 + 0.*I, 1.8326606898710907*^-8 + 0.*I, 1.2007950189740768*^-9 + 0.*I, 1.295852314342483*^-10 + 0.*I, 1.998401444325282*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.39648317751562*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.39648317751562*^-12 + 0.*I, 4.39648317751562*^-12 + 0.*I, 4.39648317751562*^-12 + 0.*I, 4.39648317751562*^-12 + 0.*I, 4.39648317751562*^-12 + 0.*I}
{0.23655785954759817 + 0.*I, 0.27075466165200623 + 0.*I, 0.29768115880439705 + 0.*I, 0.06017370453719195 + 0.*I, 0.15506577298860516 + 0.*I, 0.04247614732300065 + 0.*I, 0.005347726388205133 + 0.*I, 0.0003999996543990747 + 0.*I, 0.00001818330019887071 + 0.*I, 0.000012806219995553649 + 0.*I, 0.00005019493580782354 + 0.*I, 0.0000447429935990229 + 0.*I, 0.00009494571258095162 + 0.*I, 0.00001582245441333896 + 0.*I, 0.00005056949679005385 + 0.*I, 0.000011972577396157646 + 0.*I, 6.446726796838221*^-6 + 0.*I, 6.884159908793208*^-7 + 0.*I, 1.994080456313441*^-8 + 0.*I, 1.324984566508647*^-9 + 0.*I, 1.4601653219870061*^-10 + 0.*I, 2.797762022055395*^-12 + 0.*I, 4.218847493575595*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.39648317751562*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I}
{0.23283948199939733 + 0.*I, 0.2683036822828111 + 0.*I, 0.29450157995380977 + 0.*I, 0.05321795701680454 + 0.*I, 0.15598988588341192 + 0.*I, 0.04376306003039954 + 0.*I, 0.005616050471801693 + 0.*I, 0.0004275671578124474 + 0.*I, 0.00001977367440897382 + 0.*I, 0.000013615162197666565 + 0.*I, 0.00005223918519980942 + 0.*I, 0.00004399392159459837 + 0.*I, 0.0000981530239974049 + 0.*I, 0.000018271627011401392 + 0.*I, 0.000052267918992932045 + 0.*I, 0.000011756303797127998 + 0.*I, 6.7061711961358145*^-6 + 0.*I, 7.331744100724792*^-7 + 0.*I, 2.167859225465918*^-8 + 0.*I, 1.4612089316301537*^-9 + 0.*I, 1.6460166563092573*^-10 + 0.*I, 3.996802888650564*^-12 + 0.*I, 3.796962744218035*^-12 + 0.*I, 4.39648317751562*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I}
{0.2290968059175891 + 0.*I, 0.2657110542509944 + 0.*I, 0.2911253633573807 + 0.*I, 0.04623494359139447 + 0.*I, 0.15683399552439695 + 0.*I, 0.045066207401989196 + 0.*I, 0.005894390915206494 + 0.*I, 0.00045672117301442944 + 0.*I, 0.000021486142798288203 + 0.*I, 0.000014463239206286005 + 0.*I, 0.00005432395200344332 + 0.*I, 0.000043116884596017264 + 0.*I, 0.00010133448380411636 + 0.*I, 0.000020734662808941096 + 0.*I, 0.00005395197739677116 + 0.*I, 0.000011505012009749294 + 0.*I, 6.9705240024475765*^-6 + 0.*I, 7.80251796506093*^-7 + 0.*I, 2.3549184824389613*^-8 + 0.*I, 1.6090018206682544*^-9 + 0.*I, 1.8478552021861105*^-10 + 0.*I, 4.818367926873179*^-12 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.418687638008124*^-12 + 0.*I, 4.618527782440651*^-12 + 0.*I, 4.618527782440651*^-12 + 0.*I, 4.618527782440651*^-12 + 0.*I, 4.618527782440651*^-12 + 0.*I}
{0.2253340836034068 + 0.*I, 0.2629848746610097 + 0.*I, 0.28755997189759963 + 0.*I, 0.039230231036180285 + 0.*I, 0.15759648486219915 + 0.*I, 0.046384968700396996 + 0.*I, 0.006182955868805351 + 0.*I, 0.00048753302799298126 + 0.*I, 0.000023328713982806448 + 0.*I, 0.000015351524385032178 + 0.*I, 0.000056447606811005364 + 0.*I, 0.00004210735959908618 + 0.*I, 0.00010448354759162727 + 0.*I, 0.000023206333188419137 + 0.*I, 0.00005561818419153042 + 0.*I, 0.000011217502393634502 + 0.*I, 7.239562593852611*^-6 + 0.*I, 8.297295961412487*^-7 + 0.*I, 2.556039824241907*^-8 + 0.*I, 1.7703838395277671*^-9 + 0.*I, 2.0738966099997927*^-10 + 0.*I, 6.017408793468349*^-12 + 0.*I, 4.39648317751562*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I}
{0.2215555195175967 + 0.*I, 0.2601331732119849 + 0.*I, 0.28381285416978486 + 0.*I, 0.03220935058558805 + 0.*I, 0.15827580668079655 + 0.*I, 0.04771869417221632 + 0.*I, 0.0064819508478031205 + 0.*I, 0.0005200761570067769 + 0.*I, 0.00002530982299298046 + 0.*I, 0.00001628106358619874 + 0.*I, 0.000058608349795541415 + 0.*I, 0.00004096089818439453 + 0.*I, 0.00010759355459910581 + 0.*I, 0.00002568125239132968 + 0.*I, 0.00005726299199260155 + 0.*I, 0.000010892600599277104 + 0.*I, 7.513042987739027*^-6 + 0.*I, 8.816903873665184*^-7 + 0.*I, 2.7721003270642086*^-8 + 0.*I, 1.9461987577074073*^-9 + 0.*I, 2.325917236589703*^-10 + 0.*I, 7.59392548843607*^-12 + 0.*I, 4.39648317751562*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I}
{0.21776526513441197 + 0.*I, 0.257163901680002 + 0.*I, 0.27989143539839395 + 0.*I, 0.02517779234239015 + 0.*I, 0.15887048545260019 + 0.*I, 0.049066705365996555 + 0.*I, 0.006791578403997356 + 0.*I, 0.0005544261105994154 + 0.*I, 0.000027438350014286076 + 0.*I, 0.0000172528705988384 + 0.*I, 0.0000608042058036773 + 0.*I, 0.00003967314039510228 + 0.*I, 0.00011065774119245476 + 0.*I, 0.000028153887199344758 + 0.*I, 0.000058882800213488906 + 0.*I, 0.000010529157790095667 + 0.*I, 7.790699796395018*^-6 + 0.*I, 9.362172148641434*^-7 + 0.*I, 3.004101412074078*^-8 + 0.*I, 2.137201526863919*^-9 + 0.*I, 2.604139126560767*^-10 + 0.*I, 8.79296635503124*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I}
{0.213967413966798 + 0.*I, 0.25408492378700137 + 0.*I, 0.2758031086675939 + 0.*I, 0.018140999854199258 + 0.*I, 0.15937911909720273 + 0.*I, 0.050428295490601016 + 0.*I, 0.007112037794998472 + 0.*I, 0.000590660563193346 + 0.*I, 0.00002972363819520041 + 0.*I, 0.00001826792039860692 + 0.*I, 0.00006303301880450363 + 0.*I, 0.00003823982439588037 + 0.*I, 0.00011366925118938556 + 0.*I, 0.000030618564617057586 + 0.*I, 0.00006047396159392094 + 0.*I, 0.000010126056393389149 + 0.*I, 8.072243407042379*^-6 + 0.*I, 9.933929900896032*^-7 + 0.*I, 3.252940139475413*^-8 + 0.*I, 2.345390548441628*^-9 + 0.*I, 2.9141133950361114*^-10 + 0.*I, 1.0591527654923993*^-11 + 0.*I, 4.418687638008124*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I}
{0.21016599677459172 + 0.*I, 0.2509040054652134 + 0.*I, 0.2715552264736188 + 0.*I, 0.011104364855207827 + 0.*I, 0.1598003806384085 + 0.*I, 0.051802729817196365 + 0.*I, 0.007443524647388067 + 0.*I, 0.0006288593163983337 + 0.*I, 0.00003217550959000448 + 0.*I, 0.000019327143396807855 + 0.*I, 0.00006529244920283617 + 0.*I, 0.000036656799196066465 + 0.*I, 0.00011662115040333988 + 0.*I, 0.0000330694837957779 + 0.*I, 0.000062032788994415 + 0.*I, 9.682211410400045*^-6 + 0.*I, 8.357362202282559*^-6 + 0.*I, 1.0533012018143497*^-6 + 0.*I, 3.519680102925805*^-8 + 0.*I, 2.5712099116503855*^-9 + 0.*I, 3.2578384434600594*^-10 + 0.*I, 1.2989609388114333*^-11 + 0.*I, 4.196643033083092*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I}
{0.2063649769562026 + 0.*I, 0.24762880552979818 + 0.*I, 0.2671550926071964 + 0.*I, 0.0040732221802119994 + 0.*I, 0.1601330197626094 + 0.*I, 0.05318924612061072 + 0.*I, 0.007786230619211134 + 0.*I, 0.0006691043005879749 + 0.*I, 0.00003480428401037017 + 0.*I, 0.000020431420000299738 + 0.*I, 0.00006757996720008208 + 0.*I, 0.00003492003779470565 + 0.*I, 0.00011950643821201369 + 0.*I, 0.000035500723605252915 + 0.*I, 0.00006355556299020293 + 0.*I, 9.196575412317998*^-6 + 0.*I, 8.645720406263992*^-6 + 0.*I, 1.1160258051035046*^-6 + 0.*I, 3.805400439205187*^-8 + 0.*I, 2.8164137688690975*^-9 + 0.*I, 3.6379788070917135*^-10 + 0.*I, 1.578737141016973*^-11 + 0.*I, 3.996802888650564*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I}
{0.20256824613039126 + 0.*I, 0.2442668667657966 + 0.*I, 0.2626099543685978 + 0.*I, 0.0029471551451942806 + 0.*I, 0.1603758642729991 + 0.*I, 0.05458705516740992 + 0.*I, 0.008140343056983745 + 0.*I, 0.0007114795725904345 + 0.*I, 0.00003762079638924831 + 0.*I, 0.00002158157339504641 + 0.*I, 0.00006989285179503925 + 0.*I, 0.00003302564779428252 + 0.*I, 0.00012231806179041627 + 0.*I, 0.00003790625580091245 + 0.*I, 0.00006503853859918252 + 0.*I, 8.668141604495362*^-6 + 0.*I, 8.936958595384681*^-6 + 0.*I, 1.1816501999106777*^-6 + 0.*I, 4.11126022115127*^-8 + 0.*I, 3.0818014806754945*^-9 + 0.*I, 4.053868352116297*^-10 + 0.*I, 1.800781745942004*^-11 + 0.*I, 3.996802888650564*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I}
{0.1987796199125924 + 0.*I, 0.24082560743881046 + 0.*I, 0.25792699512461326 + 0.*I, 0.00995156063658964 + 0.*I, 0.1605278214418027 + 0.*I, 0.055995341241188434 + 0.*I, 0.008506044654010838 + 0.*I, 0.0007560713140009057 + 0.*I, 0.00004063641660945194 + 0.*I, 0.000022778361796760297 + 0.*I, 0.00007222818321217518 + 0.*I, 0.00003096988401285472 + 0.*I, 0.00012504893138753914 + 0.*I, 0.00004027995279543006 + 0.*I, 0.00006647795320890992 + 0.*I, 8.095946002484311*^-6 + 0.*I, 9.230693009953939*^-6 + 0.*I, 1.2502568091932176*^-6 + 0.*I, 4.438380774018925*^-8 + 0.*I, 3.369393652974395*^-9 + 0.*I, 4.5119463720766367*^-10 + 0.*I, 2.100541962590796*^-11 + 0.*I, 3.996802888650564*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I}
{0.19500283388798612 + 0.*I, 0.23731231323280702 + 0.*I, 0.25311332720561186 + 0.*I, 0.016934858905193195 + 0.*I, 0.16058787925601337 + 0.*I, 0.05741326271140324 + 0.*I, 0.008883513103397078 + 0.*I, 0.0008029678203902435 + 0.*I, 0.00004386306780013172 + 0.*I, 0.000024022471389884007 + 0.*I, 0.00007458284159156393 + 0.*I, 0.000028749161007368688 + 0.*I, 0.00012769193260542266 + 0.*I, 0.00004261560200280457 + 0.*I, 0.0000678700356138151 + 0.*I, 7.479071406635286*^-6 + 0.*I, 9.526513999880139*^-6 + 0.*I, 1.3219279892950908*^-6 + 0.*I, 4.787998886257583*^-8 + 0.*I, 3.681210891670617*^-9 + 0.*I, 5.023981231033758*^-10 + 0.*I, 2.4402702081260944*^-11 + 0.*I, 3.796962744218035*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I}
{0.19124153978600233 + 0.*I, 0.23373412962119922 + 0.*I, 0.24817598515320952 + 0.*I, 0.02389199002619247 + 0.*I, 0.16055510755941252 + 0.*I, 0.058839952638001236 + 0.*I, 0.009272920750191817 + 0.*I, 0.0008522594924009753 + 0.*I, 0.000047313243012325756 + 0.*I, 0.000025314510798679638 + 0.*I, 0.00007695350399128387 + 0.*I, 0.00002636006579681549 + 0.*I, 0.00013023994160921148 + 0.*I, 0.00004490691658531886 + 0.*I, 0.00006921100981216455 + 0.*I, 6.816652997621021*^-6 + 0.*I, 9.82398840054799*^-6 + 0.*I, 1.396745408221989*^-6 + 0.*I, 5.161400196129762*^-8 + 0.*I, 4.017808308276472*^-9 + 0.*I, 5.581979323210362*^-10 + 0.*I, 2.799982468104645*^-11 + 0.*I, 3.796962744218035*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I}
{0.18749930185901212 + 0.*I, 0.2300980546791953 + 0.*I, 0.24312191931399332 + 0.*I, 0.03081797372419537 + 0.*I, 0.16042865908940662 + 0.*I, 0.06027451942258733 + 0.*I, 0.009674434246398357 + 0.*I, 0.0009040388206038586 + 0.*I, 0.000051000028600256535 + 0.*I, 0.000026655000007202997 + 0.*I, 0.00007933663899173383 + 0.*I, 0.0000237993684093496 + 0.*I, 0.00013268584120318394 + 0.*I, 0.000047147546600179176 + 0.*I, 0.00007049710961659628 + 0.*I, 6.107877603689361*^-6 + 0.*I, 0.000010122656979305589 + 0.*I, 1.4747896015521178*^-6 + 0.*I, 5.559901428142666*^-8 + 0.*I, 4.381983664814016*^-9 + 0.*I, 6.197931057272399*^-10 + 0.*I, 3.2196467714129546*^-11 + 0.*I, 3.5971225997855076*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I}
{0.18377959346820297 + 0.*I, 0.22641093233499723 + 0.*I, 0.23795798978398786 + 0.*I, 0.03770791337380786 + 0.*I, 0.16020777040479664 + 0.*I, 0.061716047491389155 + 0.*I, 0.010088214200609793 + 0.*I, 0.0009584003697993283 + 0.*I, 0.000054937119808862185 + 0.*I, 0.000028044363409307493 + 0.*I, 0.00008172850578525016 + 0.*I, 0.00002106403660384615 + 0.*I, 0.00013502253499719785 + 0.*I, 0.000049331093587845494 + 0.*I, 0.00007172457960891167 + 0.*I, 5.351990983726297*^-6 + 0.*I, 0.00001042203521262053 + 0.*I, 1.5561406163655536*^-6 + 0.*I, 5.984941431336212*^-8 + 0.*I, 4.775002615531321*^-9 + 0.*I, 6.874056879269119*^-10 + 0.*I, 3.639311074721263*^-11 + 0.*I, 3.5971225997855076*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I}
{0.1800857938762057 + 0.*I, 0.22267944606679804 + 0.*I, 0.23269096070419606 + 0.*I, 0.044556999812406246 + 0.*I, 0.15989176271100639 + 0.*I, 0.0631635980214096 + 0.*I, 0.010514414832019094 + 0.*I, 0.0010154407573903512 + 0.*I, 0.000059138843200301494 + 0.*I, 0.00002948292039395284 + 0.*I, 0.00008412515060118864 + 0.*I, 0.000018151244995934238 + 0.*I, 0.00013724296419326265 + 0.*I, 0.00005145112118576378 + 0.*I, 0.00007288969021690407 + 0.*I, 4.5482984045719385*^-6 + 0.*I, 0.000010721612597741627 + 0.*I, 1.6408749914376133*^-6 + 0.*I, 6.437921307167471*^-8 + 0.*I, 5.199396468924533*^-9 + 0.*I, 7.617906305767975*^-10 + 0.*I, 4.1810999107383395*^-11 + 0.*I, 3.3972824553529794*^-12 + 0.*I, 5.2180482157382365*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I}
{0.17642118524979214 + 0.*I, 0.21891011304400187 + 0.*I, 0.22732749490859128 + 0.*I, 0.05136051496761329 + 0.*I, 0.15948004257479997 + 0.*I, 0.06461620970019678 + 0.*I, 0.010953183621609242 + 0.*I, 0.0010752586288020893 + 0.*I, 0.00006362017419547783 + 0.*I, 0.000030970877396008234 + 0.*I, 0.0000865224043966606 + 0.*I, 0.000015058389801758667 + 0.*I, 0.00013934012119687367 + 0.*I, 0.00005350117100455521 + 0.*I, 0.00007398874140029933 + 0.*I, 3.696169792455351*^-6 + 0.*I, 0.000011020853807330866 + 0.*I, 1.7290701981309553*^-6 + 0.*I, 6.920382045194629*^-8 + 0.*I, 5.656408674781233*^-9 + 0.*I, 8.43192182742314*^-10 + 0.*I, 4.718447854656915*^-11 + 0.*I, 3.3972824553529794*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.617728504603293*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I}
{0.17278894987580173 + 0.*I, 0.2151092787161968 + 0.*I, 0.22187414891978732 + 0.*I, 0.05811383529379377 + 0.*I, 0.15897210253639218 + 0.*I, 0.06607289952618167 + 0.*I, 0.011404660969405176 + 0.*I, 0.0011379546311918176 + 0.*I, 0.00006839676041092702 + 0.*I, 0.000032508316794022114 + 0.*I, 0.00008891588061388235 + 0.*I, 0.000011783098408102434 + 0.*I, 0.00014130706957882214 + 0.*I, 0.00005547477239797872 + 0.*I, 0.00007501807399723504 + 0.*I, 2.7950411984889456*^-6 + 0.*I, 0.000011319196002723686 + 0.*I, 1.8207997998231917*^-6 + 0.*I, 7.433820226054877*^-8 + 0.*I, 6.149014630807415*^-9 + 0.*I, 9.328093852900565*^-10 + 0.*I, 5.360156762890256*^-11 + 0.*I, 3.1974423109204512*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I}
{0.16919216758780053 + 0.*I, 0.21128311184679394 + 0.*I, 0.2163373682944059 + 0.*I, 0.06481243502700629 + 0.*I, 0.15836752161040304 + 0.*I, 0.06753266363839217 + 0.*I, 0.011868979847795558 + 0.*I, 0.0012036313808083678 + 0.*I, 0.00007348493780146015 + 0.*I, 0.000034095187406713023 + 0.*I, 0.00009130097320397822 + 0.*I, 8.323241806884596*^-6 + 0.*I, 0.00014313695539946994 + 0.*I, 0.00005736545940493443 + 0.*I, 0.0000759740775846396 + 0.*I, 1.8444198168765526*^-6 + 0.*I, 0.000011616051809326679 + 0.*I, 1.9161355835350946*^-6 + 0.*I, 7.979881200270711*^-8 + 0.*I, 6.679590214275777*^-9 + 0.*I, 1.031197349732338*^-9 + 0.*I, 6.121769757783113*^-11 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.417888360170764*^-12 + 0.*I, 5.2180482157382365*^-12 + 0.*I, 5.2180482157382365*^-12 + 0.*I, 5.2180482157382365*^-12 + 0.*I}
{0.16563381340321537 + 0.*I, 0.20743759998780312 + 0.*I, 0.21072348331578894 + 0.*I, 0.07145188924881918 + 0.*I, 0.15766596568498326 + 0.*I, 0.0689944781863794 + 0.*I, 0.012346265461404828 + 0.*I, 0.0012723934279978979 + 0.*I, 0.00007890175379721144 + 0.*I, 0.000035731295189300745 + 0.*I, 0.00009367285640493606 + 0.*I, 4.676948006654413*^-6 + 0.*I, 0.00014482302701512853 + 0.*I, 0.000059166783805686414 + 0.*I, 0.00007685319920458511 + 0.*I, 8.438862053594676*^-7 + 0.*I, 0.000011910807984349958 + 0.*I, 2.015147604339518*^-6 + 0.*I, 8.560259168177707*^-8 + 0.*I, 7.250200440012122*^-9 + 0.*I, 1.1386003251345757*^-9 + 0.*I, 6.921130335513227*^-11 + 0.*I, 2.19824158875781*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I}
