{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.0023855556493979084 + 0.*I, 0.03904788561899242 + 0.*I, 0.042428593145804605 + 0.*I, 0.13860996085761634 + 0.*I, 0.020613016463011394 + 0.*I, 0.05566760853601416 + 0.*I, 0.24280441565600608 + 0.*I, 0.06588277133379172 + 0.*I, 0.27387353715739865 + 0.*I, 0.10123479680859138 + 0.*I, 0.0011355293614068176 + 0.*I, 0.004376717456588963 + 0.*I, 0.027246399520186596 + 0.*I, 0.0451969711531941 + 0.*I, 0.036711931271593556 + 0.*I, 0.019180974460408787 + 0.*I, 0.007275474389190074 + 0.*I, 0.002140707038988943 + 0.*I, 0.0005093477613904441 + 0.*I, 0.00010084245039010398 + 0.*I, 0.000016964438409594607 + 0.*I, 2.4642712093125856*^-6 + 0.*I, 3.1307541004110817*^-7 + 0.*I, 3.51527917885619*^-8 + 0.*I, 3.518407787339584*^-9 + 0.*I, 3.1579183712437953*^-10 + 0.*I, 2.4802382370126*^-11 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.002601765714405069 + 0.*I, 0.03950629057698496 + 0.*I, 0.042602126404811536 + 0.*I, 0.1363426482728025 + 0.*I, 0.015330858739792676 + 0.*I, 0.061114936816797374 + 0.*I, 0.24207332687338215 + 0.*I, 0.058631440669820734 + 0.*I, 0.27447226509440537 + 0.*I, 0.10451607967201237 + 0.*I, 0.0015919903330052778 + 0.*I, 0.004314063007204716 + 0.*I, 0.026763856841016676 + 0.*I, 0.045096237842812144 + 0.*I, 0.03700121301579707 + 0.*I, 0.019478544517004263 + 0.*I, 0.0074345755828098 + 0.*I, 0.0021995179986022966 + 0.*I, 0.0005259509056054767 + 0.*I, 0.00010461326080957181 + 0.*I, 0.00001767617461290172 + 0.*I, 2.578470792435894*^-6 + 0.*I, 3.289161831787624*^-7 + 0.*I, 3.707740781067059*^-8 + 0.*I, 3.725397768050698*^-9 + 0.*I, 3.3559821588369237*^-10 + 0.*I, 2.660094367001875*^-11 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 8.215650382226159*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.002807006646388111 + 0.*I, 0.039919240478791806 + 0.*I, 0.04267720743200698 + 0.*I, 0.13395512544041033 + 0.*I, 0.010013021868382488 + 0.*I, 0.06641417545500962 + 0.*I, 0.24111366457140185 + 0.*I, 0.05135749331399709 + 0.*I, 0.2749288718981946 + 0.*I, 0.10782771290720472 + 0.*I, 0.0020863956712080527 + 0.*I, 0.004261405697802978 + 0.*I, 0.02628286380979006 + 0.*I, 0.04498617579260512 + 0.*I, 0.0372866159367824 + 0.*I, 0.019777922319996755 + 0.*I, 0.0075961654169898205 + 0.*I, 0.0022596628974191906 + 0.*I, 0.0005430288679830753 + 0.*I, 0.00010851185339166847 + 0.*I, 0.0000184155122040508 + 0.*I, 2.6976274103418523*^-6 + 0.*I, 3.455147945530257*^-7 + 0.*I, 3.9102587834349833*^-8 + 0.*I, 3.944200521743824*^-9 + 0.*I, 3.5640379536516775*^-10 + 0.*I, 2.8399504969911504*^-11 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.003001091970000758 + 0.*I, 0.040286443837200814 + 0.*I, 0.042654705492006784 + 0.*I, 0.1314513953815988 + 0.*I, 0.004666643379591662 + 0.*I, 0.07155979728219464 + 0.*I, 0.2399272535736019 + 0.*I, 0.04406702696779786 + 0.*I, 0.27524151956879184 + 0.*I, 0.1111675258506084 + 0.*I, 0.0026197520195836432 + 0.*I, 0.004218365040187245 + 0.*I, 0.025803758838605088 + 0.*I, 0.044866827885603484 + 0.*I, 0.0375680025316072 + 0.*I, 0.02007904763579038 + 0.*I, 0.007760255509214887 + 0.*I, 0.002321163236995716 + 0.*I, 0.0005605929090046758 + 0.*I, 0.00011254204399513412 + 0.*I, 0.00001918342460438538 + 0.*I, 2.8219396153161824*^-6 + 0.*I, 3.6290501714830725*^-7 + 0.*I, 4.1232794956158614*^-8 + 0.*I, 4.175015888563394*^-9 + 0.*I, 3.789857316860435*^-10 + 0.*I, 3.0397906414236786*^-11 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I}
{0.00318385353479389 + 0.*I, 0.04060767968721013 + 0.*I, 0.04253562115759113 + 0.*I, 0.12883559132219613 + 0.*I, 0.0007011427530123627 + 0.*I, 0.0765464778695879 + 0.*I, 0.2385161564411931 + 0.*I, 0.036766179031610946 + 0.*I, 0.27540848674498797 + 0.*I, 0.11453328449879674 + 0.*I, 0.003193042309401761 + 0.*I, 0.004184537350981898 + 0.*I, 0.02532687817800028 + 0.*I, 0.044738243626984975 + 0.*I, 0.037845235834388376 + 0.*I, 0.020381858391016472 + 0.*I, 0.007926856729789655 + 0.*I, 0.002384040606395743 + 0.*I, 0.0005786544801988925 + 0.*I, 0.00011670774420213804 + 0.*I, 0.000019980915588746484 + 0.*I, 2.9516147970198863*^-6 + 0.*I, 3.811224003058556*^-7 + 0.*I, 4.347360249568056*^-8 + 0.*I, 4.4190207049155106*^-9 + 0.*I, 4.025890731895743*^-10 + 0.*I, 3.2396307858562074*^-11 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.003355141604188816 + 0.*I, 0.04088279730818378 + 0.*I, 0.042321083885998874 + 0.*I, 0.1261119702486102 + 0.*I, 0.006083215216201587 + 0.*I, 0.08136910131639753 + 0.*I, 0.23688267131121157 + 0.*I, 0.029461120350204872 + 0.*I, 0.27542817150501003 + 0.*I, 0.11792269299699676 + 0.*I, 0.003807224250618191 + 0.*I, 0.004159495835809324 + 0.*I, 0.024852555498799948 + 0.*I, 0.044600479172607344 + 0.*I, 0.03811817952239505 + 0.*I, 0.02068629067621952 + 0.*I, 0.008095979178612824 + 0.*I, 0.002448316672398754 + 0.*I, 0.0005972252259844879 + 0.*I, 0.0001210129632056578 + 0.*I, 0.000020809021217260693 + 0.*I, 3.086867206292254*^-6 + 0.*I, 4.0020400327023253*^-7 + 0.*I, 4.5830206296670895*^-8 + 0.*I, 4.676592446628548*^-9 + 0.*I, 4.279909759929979*^-10 + 0.*I, 3.4816594052244916*^-11 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I}
{0.0035148249164063112 + 0.*I, 0.04111171584539886 + 0.*I, 0.04201234943521648 + 0.*I, 0.1232849063373953 + 0.*I, 0.01147247440460575 + 0.*I, 0.08602276577920343 + 0.*I, 0.23502932945860258 + 0.*I, 0.022158048895803976 + 0.*I, 0.27529909406158737 + 0.*I, 0.12133339521820387 + 0.*I, 0.004463228829987288 + 0.*I, 0.00414279069700374 + 0.*I, 0.02438112146758709 + 0.*I, 0.04445359735001375 + 0.*I, 0.03838669801901062 + 0.*I, 0.020992278748588333 + 0.*I, 0.008267632161995664 + 0.*I, 0.0025140131721945735 + 0.*I, 0.0006163169815831538 + 0.*I, 0.0001254618074097991 + 0.*I, 0.000021668807792529776 + 0.*I, 3.227918599080226*^-6 + 0.*I, 4.201877956688804*^-7 + 0.*I, 4.8307602362740454*^-8 + 0.*I, 4.948197407372845*^-9 + 0.*I, 4.5439207951858407*^-10 + 0.*I, 3.7014835641002726*^-11 + 0.*I, 2.19824158875781*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.0036627907161967954 + 0.*I, 0.04129442383560278 + 0.*I, 0.041610797119195915 + 0.*I, 0.12035888426620289 + 0.*I, 0.01686185140259422 + 0.*I, 0.09050278872639872 + 0.*I, 0.2329588925892079 + 0.*I, 0.014863183389390857 + 0.*I, 0.2750198993461961 + 0.*I, 0.12476297642058932 + 0.*I, 0.005161958811816803 + 0.*I, 0.004133949274010007 + 0.*I, 0.023912903322598215 + 0.*I, 0.04429766767359845 + 0.*I, 0.0386506566038003 + 0.*I, 0.021299755039394522 + 0.*I, 0.00844182417041317 + 0.*I, 0.002581151904390566 + 0.*I, 0.0006359417776158339 + 0.*I, 0.00013005848580327495 + 0.*I, 0.000022561376411545098 + 0.*I, 3.374999590910477*^-6 + 0.*I, 4.4111438946004*^-7 + 0.*I, 5.09135844595221*^-8 + 0.*I, 5.235212263698941*^-9 + 0.*I, 4.828137889489882*^-10 + 0.*I, 3.9612757518625585*^-11 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I}
{0.0037989447609909637 + 0.*I, 0.04143097863280599 + 0.*I, 0.04111792691079419 + 0.*I, 0.1173384924137988 + 0.*I, 0.02224431688762074 + 0.*I, 0.0948047119194051 + 0.*I, 0.23067434986159266 + 0.*I, 0.007582756871804541 + 0.*I, 0.2745893594790161 + 0.*I, 0.12820896499219359 + 0.*I, 0.005904287254998586 + 0.*I, 0.0041324762086070175 + 0.*I, 0.023448224440603127 + 0.*I, 0.044132766351001614 + 0.*I, 0.03890992151540651 + 0.*I, 0.021608650159987697 + 0.*I, 0.008618562852591438 + 0.*I, 0.002649754720196462 + 0.*I, 0.0006561118382153452 + 0.*I, 0.00013480730758352877 + 0.*I, 0.000023487861011695088 + 0.*I, 3.528348990755603*^-6 + 0.*I, 4.630255956428187*^-7 + 0.*I, 5.365279331925877*^-8 + 0.*I, 5.538414171724071*^-9 + 0.*I, 5.126121749299274*^-10 + 0.*I, 4.2410519540680986*^-11 + 0.*I, 2.797762022055395*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
{0.0039232112988063506 + 0.*I, 0.04152150574041614 + 0.*I, 0.04053535639580996 + 0.*I, 0.11422841596160362 + 0.*I, 0.02761288994479472 + 0.*I, 0.09892430611180282 + 0.*I, 0.2281789146436175 + 0.*I, 0.00032301023058511907 + 0.*I, 0.2740063761252021 + 0.*I, 0.13166883427919718 + 0.*I, 0.0066910560352129176 + 0.*I, 0.00413785363719832 + 0.*I, 0.022987403904384255 + 0.*I, 0.043958976285396474 + 0.*I, 0.03916436006219382 + 0.*I, 0.021918892909211785 + 0.*I, 0.008797854994413436 + 0.*I, 0.0027198435119890614 + 0.*I, 0.0006768395810041739 + 0.*I, 0.00013971268679746632 + 0.*I, 0.000024449429392170433 + 0.*I, 3.6882128018334015*^-6 + 0.*I, 4.859634028520077*^-7 + 0.*I, 5.6531779257795733*^-8 + 0.*I, 5.857603291303804*^-9 + 0.*I, 5.439870776058342*^-10 + 0.*I, 4.480860127387132*^-11 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.0040355330158003975 + 0.*I, 0.0415661980533999 + 0.*I, 0.03986481758058159 + 0.*I, 0.1110334299083915 + 0.*I, 0.03296064678501853 + 0.*I, 0.10285757545840381 + 0.*I, 0.22547602101259392 + 0.*I, 0.006909814315014807 + 0.*I, 0.27326998272079184 + 0.*I, 0.13514000448680008 + 0.*I, 0.007523074379611749 + 0.*I, 0.004149541420406244 + 0.*I, 0.022530756071792446 + 0.*I, 0.043776387073002354 + 0.*I, 0.03941384073380406 + 0.*I, 0.02223041028759365 + 0.*I, 0.008979706496781148 + 0.*I, 0.0027914402085826855 + 0.*I, 0.0006981376202030987 + 0.*I, 0.00014477914400679026 + 0.*I, 0.000025447287188562487 + 0.*I, 3.854848618090045*^-6 + 0.*I, 5.099750177706142*^-7 + 0.*I, 5.955820281400293*^-8 + 0.*I, 6.195199908631822*^-9 + 0.*I, 5.778044709359166*^-10 + 0.*I, 4.8006043584791775*^-11 + 0.*I, 3.0198066269804258*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I}
{0.0041358709655936465 + 0.*I, 0.0415653150003914 + 0.*I, 0.03910815356580333 + 0.*I, 0.10775839199879123 + 0.*I, 0.038280729343198594 + 0.*I, 0.1066007616361997 + 0.*I, 0.2225693199875867 + 0.*I, 0.014109479751001077 + 0.*I, 0.27237934658519425 + 0.*I, 0.13861984467320454 + 0.*I, 0.008401117422596194 + 0.*I, 0.004166977387987104 + 0.*I, 0.022078590130814035 + 0.*I, 0.04358509498600949 + 0.*I, 0.0396582333063833 + 0.*I, 0.02254312750420429 + 0.*I, 0.009164122348392924 + 0.*I, 0.0028645667593973907 + 0.*I, 0.0007200187633893407 + 0.*I, 0.00015001130639902271 + 0.*I, 0.000026482673609606874 + 0.*I, 4.028520406151871*^-6 + 0.*I, 5.351062037917132*^-7 + 0.*I, 6.273859209926513*^-8 + 0.*I, 6.551181819247632*^-9 + 0.*I, 6.133982211053991*^-10 + 0.*I, 5.1403326040144754*^-11 + 0.*I, 3.6193270602780107*^-12 + 0.*I, 1.998401444325282*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I}
{0.004224204461800164 + 0.*I, 0.041519181605398366 + 0.*I, 0.03826731508540515 + 0.*I, 0.10440823558999225 + 0.*I, 0.04356635376638885 + 0.*I, 0.11015034766279631 + 0.*I, 0.21946267551740117 + 0.*I, 0.02126976083700605 + 0.*I, 0.27133377089638705 + 0.*I, 0.14210567480898997 + 0.*I, 0.009325924770586802 + 0.*I, 0.004189577626201313 + 0.*I, 0.02163120966718335 + 0.*I, 0.04338520295699144 + 0.*I, 0.039897408957401126 + 0.*I, 0.02285696799180226 + 0.*I, 0.00935110660560401 + 0.*I, 0.0029392451273979607 + 0.*I, 0.0007424960142055069 + 0.*I, 0.0001554139101855867 + 0.*I, 0.000027556867010503083 + 0.*I, 4.209503390306679*^-6 + 0.*I, 5.614061882042165*^-7 + 0.*I, 6.608020797216341*^-8 + 0.*I, 6.92621515696601*^-9 + 0.*I, 6.508127370352669*^-10 + 0.*I, 5.4600768351065205*^-11 + 0.*I, 3.3972824553529794*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.004300530949996607 + 0.*I, 0.041428187456604704 + 0.*I, 0.037344356917601296 + 0.*I, 0.10098796245421315 + 0.*I, 0.04881081876120241 + 0.*I, 0.11350306141759692 + 0.*I, 0.21616016021339668 + 0.*I, 0.028384450684582063 + 0.*I, 0.27013269653999306 + 0.*I, 0.1455947679223968 + 0.*I, 0.010298199087799274 + 0.*I, 0.004216736785611631 + 0.*I, 0.021188912221203893 + 0.*I, 0.04317682055259287 + 0.*I, 0.040131240376206634 + 0.*I, 0.02317185342339823 + 0.*I, 0.009540662369400543 + 0.*I, 0.0030154972800122697 + 0.*I, 0.0007655825728036803 + 0.*I, 0.0001609918037992486 + 0.*I, 0.000028671183405215572 + 0.*I, 4.398081587808633*^-6 + 0.*I, 5.889253973379028*^-7 + 0.*I, 6.959119946969851*^-8 + 0.*I, 7.321787620639953*^-9 + 0.*I, 6.904032900934*^-10 + 0.*I, 5.819789095085071*^-11 + 0.*I, 3.796962744218035*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.004364865854600275 + 0.*I, 0.04129278559041882 + 0.*I, 0.03634143417841074 + 0.*I, 0.09750263553300888 + 0.*I, 0.05400751380140179 + 0.*I, 0.1166558788547878 + 0.*I, 0.21266605083958282 + 0.*I, 0.03544736734499843 + 0.*I, 0.26877570382040084 + 0.*I, 0.1490843523149987 + 0.*I, 0.011318604702603709 + 0.*I, 0.004247828423609157 + 0.*I, 0.020751988848388695 + 0.*I, 0.042960063939401216 + 0.*I, 0.04035960187560583 + 0.*I, 0.02348770372579967 + 0.*I, 0.00973279176119668 + 0.*I, 0.0030933451755865704 + 0.*I, 0.0007892918334029275 + 0.*I, 0.00016674994800514042 + 0.*I, 0.000029826978398261872 + 0.*I, 4.594550007119835*^-6 + 0.*I, 6.177178102362291*^-7 + 0.*I, 7.327938256196376*^-8 + 0.*I, 7.739808793871816*^-9 + 0.*I, 7.325917650291559*^-10 + 0.*I, 6.201705815556124*^-11 + 0.*I, 4.196643033083092*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.004417242398413457 + 0.*I, 0.04111349129340969 + 0.*I, 0.035260798498404355 + 0.*I, 0.09395737165101005 + 0.*I, 0.059149927183388414 + 0.*I, 0.11960602690841428 + 0.*I, 0.2089848235601988 + 0.*I, 0.042452360396194606 + 0.*I, 0.26726251404018964 + 0.*I, 0.15257161385580087 + 0.*I, 0.012387766236598987 + 0.*I, 0.0042822053705871 + 0.*I, 0.020320723678790564 + 0.*I, 0.042735055842602065 + 0.*I, 0.04058236950401639 + 0.*I, 0.023804437098418067 + 0.*I, 0.009927495900408092 + 0.*I, 0.0031728107529938048 + 0.*I, 0.000813637386798405 + 0.*I, 0.00017269341801018356 + 0.*I, 0.000031025647206917035 + 0.*I, 4.799213004780257*^-6 + 0.*I, 6.478377834184813*^-7 + 0.*I, 7.715321714840684*^-8 + 0.*I, 8.179812382991258*^-9 + 0.*I, 7.772005261585946*^-10 + 0.*I, 6.619149672815183*^-11 + 0.*I, 4.39648317751562*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.004457711397809484 + 0.*I, 0.04089088082259718 + 0.*I, 0.03410479409120537 + 0.*I, 0.09035733420361682 + 0.*I, 0.06423165391820086 + 0.*I, 0.12235098608499584 + 0.*I, 0.2051211489584093 + 0.*I, 0.049393317524004665 + 0.*I, 0.2655929909320065 + 0.*I, 0.15605369834221783 + 0.*I, 0.013506267254803639 + 0.*I, 0.004319200133418023 + 0.*I, 0.019895393475799498 + 0.*I, 0.042501925499816025 + 0.*I, 0.0407994211597984 + 0.*I, 0.02412197003418548 + 0.*I, 0.010124774881403733 + 0.*I, 0.0032539159217970237 + 0.*I, 0.0008386330171861188 + 0.*I, 0.00017882740639407757 + 0.*I, 0.00003226862621552584 + 0.*I, 5.012385995151193*^-6 + 0.*I, 6.793427820284137*^-7 + 0.*I, 8.122178485336917*^-8 + 0.*I, 8.643996629587036*^-9 + 0.*I, 8.244072091656562*^-10 + 0.*I, 7.01882996168024*^-11 + 0.*I, 4.596323321948148*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.004486341032583496 + 0.*I, 0.04062559004938127 + 0.*I, 0.032875853718206116 + 0.*I, 0.08670772582339838 + 0.*I, 0.06924640345280508 + 0.*I, 0.12488849274059355 + 0.*I, 0.2010798868214092 + 0.*I, 0.056264171087394566 + 0.*I, 0.2637671419531973 + 0.*I, 0.159527713933616 + 0.*I, 0.014674648941803705 + 0.*I, 0.0043581253212021664 + 0.*I, 0.019476267198181855 + 0.*I, 0.04226080860518789 + 0.*I, 0.04101063670318705 + 0.*I, 0.024440217339982695 + 0.*I, 0.010324627752611448 + 0.*I, 0.0033366825489933305 + 0.*I, 0.0008642927052049388 + 0.*I, 0.00018515722339795815 + 0.*I, 0.00003355739461863295 + 0.*I, 5.234395583642026*^-6 + 0.*I, 7.12292602678133*^-7 + 0.*I, 8.549441155025762*^-8 + 0.*I, 9.133405143302298*^-9 + 0.*I, 8.746114943392058*^-10 + 0.*I, 7.500666754367559*^-11 + 0.*I, 5.195843755245733*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.0045032165959968395 + 0.*I, 0.04031831302380163 + 0.*I, 0.03157649456178025 + 0.*I, 0.0830137810359899 + 0.*I, 0.07418800720619956 + 0.*I, 0.12721654104199676 + 0.*I, 0.19686608070219602 + 0.*I, 0.0630589046596075 + 0.*I, 0.26178511943379945 + 0.*I, 0.1629907336553993 + 0.*I, 0.015893408808809184 + 0.*I, 0.004398274104411293 + 0.*I, 0.01906360555981035 + 0.*I, 0.04201184724519358 + 0.*I, 0.04121589806940218 + 0.*I, 0.024759092158399554 + 0.*I, 0.010527052491005051 + 0.*I, 0.003421132447400943 + 0.*I, 0.0008906306247835617 + 0.*I, 0.00019168829918925212 + 0.*I, 0.000034893473999098035 + 0.*I, 5.465579788754837*^-6 + 0.*I, 7.467491958124129*^-7 + 0.*I, 8.998020106787409*^-8 + 0.*I, 9.649214760543146*^-9 + 0.*I, 9.271916567854532*^-10 + 0.*I, 7.960299086562374*^-11 + 0.*I, 5.417888360170764*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.004508440216199894 + 0.*I, 0.039969800470207595 + 0.*I, 0.030209314003815102 + 0.*I, 0.07928075892020826 + 0.*I, 0.07905042591820345 + 0.*I, 0.12933338460539015 + 0.*I, 0.1924849522719985 + 0.*I, 0.06977155954299707 + 0.*I, 0.25964722157441056 + 0.*I, 0.16643979796320266 + 0.*I, 0.017162999424780168 + 0.*I, 0.004438920703409011 + 0.*I, 0.018657660596588247 + 0.*I, 0.041755189829606465 + 0.*I, 0.04141508938340088 + 0.*I, 0.025078505995601574 + 0.*I, 0.010732045982808636 + 0.*I, 0.0035072873648012153 + 0.*I, 0.0009176611440064875 + 0.*I, 0.00019842618661503056 + 0.*I, 0.00003627843079279103 + 0.*I, 5.70628782003979*^-6 + 0.*I, 7.82776599095314*^-7 + 0.*I, 9.46897893427945*^-8 + 0.*I, 1.019320183814898*^-8 + 0.*I, 9.833911462919787*^-10 + 0.*I, 8.479883462086946*^-11 + 0.*I, 5.81756864903582*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.004502130558603491 + 0.*I, 0.03958085820978675 + 0.*I, 0.02877698532439688 + 0.*I, 0.07551393577700517 + 0.*I, 0.08382775679960375 + 0.*I, 0.13123753781820735 + 0.*I, 0.1879418954519929 + 0.*I, 0.07639624124140544 + 0.*I, 0.2573538932975961 + 0.*I, 0.16987191737718454 + 0.*I, 0.01848382718261377 + 0.*I, 0.004479320904993145 + 0.*I, 0.018258675229798627 + 0.*I, 0.041490991013204415 + 0.*I, 0.041608097071410555 + 0.*I, 0.025398368743378974 + 0.*I, 0.010939604000603786 + 0.*I, 0.0035951689695945537 + 0.*I, 0.0009453988238039557 + 0.*I, 0.00020537656180152908 + 0.*I, 0.000037713876199774183 + 0.*I, 5.956881987678742*^-6 + 0.*I, 8.20442203064431*^-7 + 0.*I, 9.963321279116145*^-8 + 0.*I, 1.0766387781302456*^-8 + 0.*I, 1.0427880781094245*^-9 + 0.*I, 9.039435866498025*^-11 + 0.*I, 6.1950444774083735*^-12 + 0.*I, 1.998401444325282*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.004484422507000652 + 0.*I, 0.039152345515591776 + 0.*I, 0.027282253324401044 + 0.*I, 0.07171859781920366 + 0.*I, 0.08851424046738554 + 0.*I, 0.13292777683659998 + 0.*I, 0.18324247034999797 + 0.*I, 0.08292712588819919 + 0.*I, 0.25490572694599756 + 0.*I, 0.17328407517560596 + 0.*I, 0.01985625109579559 + 0.*I, 0.004518712608980735 + 0.*I, 0.017866882836203857 + 0.*I, 0.04121941160779575 + 0.*I, 0.041794809973794145 + 0.*I, 0.02571858871101007 + 0.*I, 0.011149721180592211 + 0.*I, 0.0036847988388100106 + 0.*I, 0.0009738584163976327 + 0.*I, 0.00021254522559743807 + 0.*I, 0.00003920146760538757 + 0.*I, 6.217735393221347*^-6 + 0.*I, 8.598155964989473*^-7 + 0.*I, 1.0482179568782612*^-7 + 0.*I, 1.136979399518623*^-8 + 0.*I, 1.1050049764094185*^-9 + 0.*I, 9.601208716958355*^-11 + 0.*I, 6.794564910705959*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.004455466818797937 + 0.*I, 0.03868517340621658 + 0.*I, 0.02572792987540762 + 0.*I, 0.06790003389418597 + 0.*I, 0.09310426767359381 + 0.*I, 0.13440314025940925 + 0.*I, 0.17839239699881662 + 0.*I, 0.08935846662541103 + 0.*I, 0.25230346282421046 + 0.*I, 0.17667323014380898 + 0.*I, 0.021280581630178656 + 0.*I, 0.00455631640339238 + 0.*I, 0.017482506821187016 + 0.*I, 0.0409406184916028 + 0.*I, 0.04197511946000265 + 0.*I, 0.026039072653194495 + 0.*I, 0.011362391002789353 + 0.*I, 0.0037761984460038538 + 0.*I, 0.0010030548657891103 + 0.*I, 0.0002199381071932294 + 0.*I, 0.000040742910401014854 + 0.*I, 6.489235193640753*^-6 + 0.*I, 9.009683887839516*^-7 + 0.*I, 1.1026679569425825*^-7 + 0.*I, 1.2005596516928564*^-8 + 0.*I, 1.1709966329931378*^-9 + 0.*I, 1.0198508704206688*^-10 + 0.*I, 6.994405055138486*^-12 + 0.*I, 7.993605777301128*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I}
{0.0044154297643927976 + 0.*I, 0.03818030287299212 + 0.*I, 0.0241168894111965 + 0.*I, 0.06406352824339656 + 0.*I, 0.09759238580160369 + 0.*I, 0.1356629294803957 + 0.*I, 0.17339754890279835 + 0.*I, 0.09568459991600164 + 0.*I, 0.24954798958940483 + 0.*I, 0.18003631938678935 + 0.*I, 0.022757079571600333 + 0.*I, 0.004591336172188321 + 0.*I, 0.017105760195201825 + 0.*I, 0.04065478450681059 + 0.*I, 0.042148919539397596 + 0.*I, 0.026359725802782563 + 0.*I, 0.01157760576999678 + 0.*I, 0.003869389147204139 + 0.*I, 0.001033003306583069 + 0.*I, 0.00022756126538681087 + 0.*I, 0.000042339958783443876 + 0.*I, 6.771782201653309*^-6 + 0.*I, 9.439775849884313*^-7 + 0.*I, 1.1598080273955703*^-7 + 0.*I, 1.2675993588118219*^-8 + 0.*I, 1.2413847727543725*^-9 + 0.*I, 1.0880185641326534*^-10 + 0.*I, 7.793765632868599*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I}
{0.004364492745811965 + 0.*I, 0.037638743051382484 + 0.*I, 0.022452064360800605 + 0.*I, 0.06021435331418079 + 0.*I, 0.10197330513279645 + 0.*I, 0.1367067087187923 + 0.*I, 0.16826394640518938 + 0.*I, 0.10189995179041844 + 0.*I, 0.24664034448180774 + 0.*I, 0.18337026119279454 + 0.*I, 0.024285954934999413 + 0.*I, 0.00462295972218918 + 0.*I, 0.016736845152998114 + 0.*I, 0.040362088347789545 + 0.*I, 0.04231610697100763 + 0.*I, 0.02668045190199475 + 0.*I, 0.011795356584198837 + 0.*I, 0.003964392166211361 + 0.*I, 0.001063719060190316 + 0.*I, 0.00023542088758432556 + 0.*I, 0.00004399441519975512 + 0.*I, 7.065789420224178*^-6 + 0.*I, 9.88919790501086*^-7 + 0.*I, 1.2197580723238843*^-7 + 0.*I, 1.3382006613937847*^-8 + 0.*I, 1.315592079720318*^-9 + 0.*I, 1.1599610161283636*^-10 + 0.*I, 8.593126210598712*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I}
