{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.11675897817440274 + 0.*I, 0.07820731550000626 + 0.*I, 0.018114552691606004 + 0.*I, 0.014876833827015545 + 0.*I, 0.017588197718798604 + 0.*I, 0.0037007956745993553 + 0.*I, 0.07280544385579459 + 0.*I, 0.18710123951579674 + 0.*I, 0.11834833025740621 + 0.*I, 0.07610947945260182 + 0.*I, 0.1410334082514009 + 0.*I, 0.05690358972201271 + 0.*I, 0.01796493420260781 + 0.*I}
{0.11675897817440274 + 0.*I, 0.07820731550000626 + 0.*I, 0.018114552691606004 + 0.*I, 0.014876833827015545 + 0.*I, 0.017588197718798604 + 0.*I, 0.0037007956745993553 + 0.*I, 0.07280544385579459 + 0.*I, 0.18710123951579674 + 0.*I, 0.11834833025740621 + 0.*I, 0.07610947945260182 + 0.*I, 0.1410334082514009 + 0.*I, 0.05690358972201271 + 0.*I, 0.01796493420260781 + 0.*I}
{0.11675897817440274 + 0.*I, 0.07820731550000626 + 0.*I, 0.018114552691606004 + 0.*I, 0.014876833827015545 + 0.*I, 0.017588197718798604 + 0.*I, 0.0037007956745993553 + 0.*I, 0.07280544385579459 + 0.*I, 0.18710123951579674 + 0.*I, 0.11834833025740621 + 0.*I, 0.07610947945260182 + 0.*I, 0.1410334082514009 + 0.*I, 0.05690358972201271 + 0.*I, 0.01796493420260781 + 0.*I}
{0.11675897817440274 + 0.*I, 0.07820731550000626 + 0.*I, 0.018114552691606004 + 0.*I, 0.014876833827015545 + 0.*I, 0.017588197718798604 + 0.*I, 0.0037007956745993553 + 0.*I, 0.07280544385579459 + 0.*I, 0.18710123951579674 + 0.*I, 0.11834833025740621 + 0.*I, 0.07610947945260182 + 0.*I, 0.1410334082514009 + 0.*I, 0.05690358972201271 + 0.*I, 0.01796493420260781 + 0.*I}
{0.11675897817440274 + 0.*I, 0.07820731550000626 + 0.*I, 0.018114552691606004 + 0.*I, 0.014876833827015545 + 0.*I, 0.017588197718798604 + 0.*I, 0.0037007956745993553 + 0.*I, 0.07280544385579459 + 0.*I, 0.18710123951579674 + 0.*I, 0.11834833025740621 + 0.*I, 0.07610947945260182 + 0.*I, 0.1410334082514009 + 0.*I, 0.05690358972201271 + 0.*I, 0.01796493420260781 + 0.*I}
{0.11675897817440274 + 0.*I, 0.07820731550000626 + 0.*I, 0.018114552691606004 + 0.*I, 0.014876833827015545 + 0.*I, 0.017588197718798604 + 0.*I, 0.0037007956745993553 + 0.*I, 0.07280544385579459 + 0.*I, 0.18710123951579674 + 0.*I, 0.11834833025740621 + 0.*I, 0.07610947945260182 + 0.*I, 0.1410334082514009 + 0.*I, 0.05690358972201271 + 0.*I, 0.01796493420260781 + 0.*I}
{0.11675897817440274 + 0.*I, 0.07820731550000626 + 0.*I, 0.018114552691606004 + 0.*I, 0.014876833827015545 + 0.*I, 0.017588197718798604 + 0.*I, 0.0037007956745993553 + 0.*I, 0.07280544385579459 + 0.*I, 0.18710123951579674 + 0.*I, 0.11834833025740621 + 0.*I, 0.07610947945260182 + 0.*I, 0.1410334082514009 + 0.*I, 0.05690358972201271 + 0.*I, 0.01796493420260781 + 0.*I}
{0.11708458693261425 + 0.*I, 0.07822169892061083 + 0.*I, 0.018092827468807474 + 0.*I, 0.014862028947204564 + 0.*I, 0.018020258331619136 + 0.*I, 0.003506591311608354 + 0.*I, 0.07071287118260992 + 0.*I, 0.1861657824026031 + 0.*I, 0.12134227925879593 + 0.*I, 0.07311743225341118 + 0.*I, 0.1415831030375847 + 0.*I, 0.05886970084618693 + 0.*I, 0.017020190783800796 + 0.*I}
{0.11708458693261425 + 0.*I, 0.07822169892061083 + 0.*I, 0.018092827468807474 + 0.*I, 0.014862028947204564 + 0.*I, 0.018020258331619136 + 0.*I, 0.003506591311608354 + 0.*I, 0.07071287118260992 + 0.*I, 0.1861657824026031 + 0.*I, 0.12134227925879593 + 0.*I, 0.07311743225341118 + 0.*I, 0.1415831030375847 + 0.*I, 0.05886970084618693 + 0.*I, 0.017020190783800796 + 0.*I}
{0.11708458693261425 + 0.*I, 0.07822169892061083 + 0.*I, 0.018092827468807474 + 0.*I, 0.014862028947204564 + 0.*I, 0.018020258331619136 + 0.*I, 0.003506591311608354 + 0.*I, 0.07071287118260992 + 0.*I, 0.1861657824026031 + 0.*I, 0.12134227925879593 + 0.*I, 0.07311743225341118 + 0.*I, 0.1415831030375847 + 0.*I, 0.05886970084618693 + 0.*I, 0.017020190783800796 + 0.*I}
{0.11708458693261425 + 0.*I, 0.07822169892061083 + 0.*I, 0.018092827468807474 + 0.*I, 0.014862028947204564 + 0.*I, 0.018020258331619136 + 0.*I, 0.003506591311608354 + 0.*I, 0.07071287118260992 + 0.*I, 0.1861657824026031 + 0.*I, 0.12134227925879593 + 0.*I, 0.07311743225341118 + 0.*I, 0.1415831030375847 + 0.*I, 0.05886970084618693 + 0.*I, 0.017020190783800796 + 0.*I}
{0.11708458693261425 + 0.*I, 0.07822169892061083 + 0.*I, 0.018092827468807474 + 0.*I, 0.014862028947204564 + 0.*I, 0.018020258331619136 + 0.*I, 0.003506591311608354 + 0.*I, 0.07071287118260992 + 0.*I, 0.1861657824026031 + 0.*I, 0.12134227925879593 + 0.*I, 0.07311743225341118 + 0.*I, 0.1415831030375847 + 0.*I, 0.05886970084618693 + 0.*I, 0.017020190783800796 + 0.*I}
{0.11708458693261425 + 0.*I, 0.07822169892061083 + 0.*I, 0.018092827468807474 + 0.*I, 0.014862028947204564 + 0.*I, 0.018020258331619136 + 0.*I, 0.003506591311608354 + 0.*I, 0.07071287118260992 + 0.*I, 0.1861657824026031 + 0.*I, 0.12134227925879593 + 0.*I, 0.07311743225341118 + 0.*I, 0.1415831030375847 + 0.*I, 0.05886970084618693 + 0.*I, 0.017020190783800796 + 0.*I}
{0.11708458693261425 + 0.*I, 0.07822169892061083 + 0.*I, 0.018092827468807474 + 0.*I, 0.014862028947204564 + 0.*I, 0.018020258331619136 + 0.*I, 0.003506591311608354 + 0.*I, 0.07071287118260992 + 0.*I, 0.1861657824026031 + 0.*I, 0.12134227925879593 + 0.*I, 0.07311743225341118 + 0.*I, 0.1415831030375847 + 0.*I, 0.05886970084618693 + 0.*I, 0.017020190783800796 + 0.*I}
{0.11708458693261425 + 0.*I, 0.07822169892061083 + 0.*I, 0.018092827468807474 + 0.*I, 0.014862028947204564 + 0.*I, 0.018020258331619136 + 0.*I, 0.003506591311608354 + 0.*I, 0.07071287118260992 + 0.*I, 0.1861657824026031 + 0.*I, 0.12134227925879593 + 0.*I, 0.07311743225341118 + 0.*I, 0.1415831030375847 + 0.*I, 0.05886970084618693 + 0.*I, 0.017020190783800796 + 0.*I}
{0.11708458693261425 + 0.*I, 0.07822169892061083 + 0.*I, 0.018092827468807474 + 0.*I, 0.014862028947204564 + 0.*I, 0.018020258331619136 + 0.*I, 0.003506591311608354 + 0.*I, 0.07071287118260992 + 0.*I, 0.1861657824026031 + 0.*I, 0.12134227925879593 + 0.*I, 0.07311743225341118 + 0.*I, 0.1415831030375847 + 0.*I, 0.05886970084618693 + 0.*I, 0.017020190783800796 + 0.*I}
{0.11708458693261425 + 0.*I, 0.07822169892061083 + 0.*I, 0.018092827468807474 + 0.*I, 0.014862028947204564 + 0.*I, 0.018020258331619136 + 0.*I, 0.003506591311608354 + 0.*I, 0.07071287118260992 + 0.*I, 0.1861657824026031 + 0.*I, 0.12134227925879593 + 0.*I, 0.07311743225341118 + 0.*I, 0.1415831030375847 + 0.*I, 0.05886970084618693 + 0.*I, 0.017020190783800796 + 0.*I}
{0.1174094714197993 + 0.*I, 0.07823754387160098 + 0.*I, 0.01806632284919729 + 0.*I, 0.014838584879006689 + 0.*I, 0.018450199322206373 + 0.*I, 0.0033420926857985482 + 0.*I, 0.06862570688959126 + 0.*I, 0.18517594096360557 + 0.*I, 0.12429548791079716 + 0.*I, 0.07009278492060567 + 0.*I, 0.14206979788940477 + 0.*I, 0.060830361647390425 + 0.*I, 0.016045521256202736 + 0.*I}
{0.1174094714197993 + 0.*I, 0.07823754387160098 + 0.*I, 0.01806632284919729 + 0.*I, 0.014838584879006689 + 0.*I, 0.018450199322206373 + 0.*I, 0.0033420926857985482 + 0.*I, 0.06862570688959126 + 0.*I, 0.18517594096360557 + 0.*I, 0.12429548791079716 + 0.*I, 0.07009278492060567 + 0.*I, 0.14206979788940477 + 0.*I, 0.060830361647390425 + 0.*I, 0.016045521256202736 + 0.*I}
{0.1174094714197993 + 0.*I, 0.07823754387160098 + 0.*I, 0.01806632284919729 + 0.*I, 0.014838584879006689 + 0.*I, 0.018450199322206373 + 0.*I, 0.0033420926857985482 + 0.*I, 0.06862570688959126 + 0.*I, 0.18517594096360557 + 0.*I, 0.12429548791079716 + 0.*I, 0.07009278492060567 + 0.*I, 0.14206979788940477 + 0.*I, 0.060830361647390425 + 0.*I, 0.016045521256202736 + 0.*I}
{0.1174094714197993 + 0.*I, 0.07823754387160098 + 0.*I, 0.01806632284919729 + 0.*I, 0.014838584879006689 + 0.*I, 0.018450199322206373 + 0.*I, 0.0033420926857985482 + 0.*I, 0.06862570688959126 + 0.*I, 0.18517594096360557 + 0.*I, 0.12429548791079716 + 0.*I, 0.07009278492060567 + 0.*I, 0.14206979788940477 + 0.*I, 0.060830361647390425 + 0.*I, 0.016045521256202736 + 0.*I}
{0.1174094714197993 + 0.*I, 0.07823754387160098 + 0.*I, 0.01806632284919729 + 0.*I, 0.014838584879006689 + 0.*I, 0.018450199322206373 + 0.*I, 0.0033420926857985482 + 0.*I, 0.06862570688959126 + 0.*I, 0.18517594096360557 + 0.*I, 0.12429548791079716 + 0.*I, 0.07009278492060567 + 0.*I, 0.14206979788940477 + 0.*I, 0.060830361647390425 + 0.*I, 0.016045521256202736 + 0.*I}
{0.1174094714197993 + 0.*I, 0.07823754387160098 + 0.*I, 0.01806632284919729 + 0.*I, 0.014838584879006689 + 0.*I, 0.018450199322206373 + 0.*I, 0.0033420926857985482 + 0.*I, 0.06862570688959126 + 0.*I, 0.18517594096360557 + 0.*I, 0.12429548791079716 + 0.*I, 0.07009278492060567 + 0.*I, 0.14206979788940477 + 0.*I, 0.060830361647390425 + 0.*I, 0.016045521256202736 + 0.*I}
{0.1174094714197993 + 0.*I, 0.07823754387160098 + 0.*I, 0.01806632284919729 + 0.*I, 0.014838584879006689 + 0.*I, 0.018450199322206373 + 0.*I, 0.0033420926857985482 + 0.*I, 0.06862570688959126 + 0.*I, 0.18517594096360557 + 0.*I, 0.12429548791079716 + 0.*I, 0.07009278492060567 + 0.*I, 0.14206979788940477 + 0.*I, 0.060830361647390425 + 0.*I, 0.016045521256202736 + 0.*I}
{0.1174094714197993 + 0.*I, 0.07823754387160098 + 0.*I, 0.01806632284919729 + 0.*I, 0.014838584879006689 + 0.*I, 0.018450199322206373 + 0.*I, 0.0033420926857985482 + 0.*I, 0.06862570688959126 + 0.*I, 0.18517594096360557 + 0.*I, 0.12429548791079716 + 0.*I, 0.07009278492060567 + 0.*I, 0.14206979788940477 + 0.*I, 0.060830361647390425 + 0.*I, 0.016045521256202736 + 0.*I}
{0.1174094714197993 + 0.*I, 0.07823754387160098 + 0.*I, 0.01806632284919729 + 0.*I, 0.014838584879006689 + 0.*I, 0.018450199322206373 + 0.*I, 0.0033420926857985482 + 0.*I, 0.06862570688959126 + 0.*I, 0.18517594096360557 + 0.*I, 0.12429548791079716 + 0.*I, 0.07009278492060567 + 0.*I, 0.14206979788940477 + 0.*I, 0.060830361647390425 + 0.*I, 0.016045521256202736 + 0.*I}
{0.1174094714197993 + 0.*I, 0.07823754387160098 + 0.*I, 0.01806632284919729 + 0.*I, 0.014838584879006689 + 0.*I, 0.018450199322206373 + 0.*I, 0.0033420926857985482 + 0.*I, 0.06862570688959126 + 0.*I, 0.18517594096360557 + 0.*I, 0.12429548791079716 + 0.*I, 0.07009278492060567 + 0.*I, 0.14206979788940477 + 0.*I, 0.060830361647390425 + 0.*I, 0.016045521256202736 + 0.*I}
{0.11773351203739348 + 0.*I, 0.07825489803260921 + 0.*I, 0.018034835956592946 + 0.*I, 0.014806741996808983 + 0.*I, 0.018877023765195844 + 0.*I, 0.003209184827990264 + 0.*I, 0.06654357285438285 + 0.*I, 0.1841317685387978 + 0.*I, 0.1272078024254053 + 0.*I, 0.0670373344427877 + 0.*I, 0.14249292503600852 + 0.*I, 0.06278353885480481 + 0.*I, 0.01504003896821704 + 0.*I}
{0.11773351203739348 + 0.*I, 0.07825489803260921 + 0.*I, 0.018034835956592946 + 0.*I, 0.014806741996808983 + 0.*I, 0.018877023765195844 + 0.*I, 0.003209184827990264 + 0.*I, 0.06654357285438285 + 0.*I, 0.1841317685387978 + 0.*I, 0.1272078024254053 + 0.*I, 0.0670373344427877 + 0.*I, 0.14249292503600852 + 0.*I, 0.06278353885480481 + 0.*I, 0.01504003896821704 + 0.*I}
{0.11773351203739348 + 0.*I, 0.07825489803260921 + 0.*I, 0.018034835956592946 + 0.*I, 0.014806741996808983 + 0.*I, 0.018877023765195844 + 0.*I, 0.003209184827990264 + 0.*I, 0.06654357285438285 + 0.*I, 0.1841317685387978 + 0.*I, 0.1272078024254053 + 0.*I, 0.0670373344427877 + 0.*I, 0.14249292503600852 + 0.*I, 0.06278353885480481 + 0.*I, 0.01504003896821704 + 0.*I}
{0.11773351203739348 + 0.*I, 0.07825489803260921 + 0.*I, 0.018034835956592946 + 0.*I, 0.014806741996808983 + 0.*I, 0.018877023765195844 + 0.*I, 0.003209184827990264 + 0.*I, 0.06654357285438285 + 0.*I, 0.1841317685387978 + 0.*I, 0.1272078024254053 + 0.*I, 0.0670373344427877 + 0.*I, 0.14249292503600852 + 0.*I, 0.06278353885480481 + 0.*I, 0.01504003896821704 + 0.*I}
{0.11773351203739348 + 0.*I, 0.07825489803260921 + 0.*I, 0.018034835956592946 + 0.*I, 0.014806741996808983 + 0.*I, 0.018877023765195844 + 0.*I, 0.003209184827990264 + 0.*I, 0.06654357285438285 + 0.*I, 0.1841317685387978 + 0.*I, 0.1272078024254053 + 0.*I, 0.0670373344427877 + 0.*I, 0.14249292503600852 + 0.*I, 0.06278353885480481 + 0.*I, 0.01504003896821704 + 0.*I}
{0.11773351203739348 + 0.*I, 0.07825489803260921 + 0.*I, 0.018034835956592946 + 0.*I, 0.014806741996808983 + 0.*I, 0.018877023765195844 + 0.*I, 0.003209184827990264 + 0.*I, 0.06654357285438285 + 0.*I, 0.1841317685387978 + 0.*I, 0.1272078024254053 + 0.*I, 0.0670373344427877 + 0.*I, 0.14249292503600852 + 0.*I, 0.06278353885480481 + 0.*I, 0.01504003896821704 + 0.*I}
{0.11773351203739348 + 0.*I, 0.07825489803260921 + 0.*I, 0.018034835956592946 + 0.*I, 0.014806741996808983 + 0.*I, 0.018877023765195844 + 0.*I, 0.003209184827990264 + 0.*I, 0.06654357285438285 + 0.*I, 0.1841317685387978 + 0.*I, 0.1272078024254053 + 0.*I, 0.0670373344427877 + 0.*I, 0.14249292503600852 + 0.*I, 0.06278353885480481 + 0.*I, 0.01504003896821704 + 0.*I}
{0.11773351203739348 + 0.*I, 0.07825489803260921 + 0.*I, 0.018034835956592946 + 0.*I, 0.014806741996808983 + 0.*I, 0.018877023765195844 + 0.*I, 0.003209184827990264 + 0.*I, 0.06654357285438285 + 0.*I, 0.1841317685387978 + 0.*I, 0.1272078024254053 + 0.*I, 0.0670373344427877 + 0.*I, 0.14249292503600852 + 0.*I, 0.06278353885480481 + 0.*I, 0.01504003896821704 + 0.*I}
{0.11773351203739348 + 0.*I, 0.07825489803260921 + 0.*I, 0.018034835956592946 + 0.*I, 0.014806741996808983 + 0.*I, 0.018877023765195844 + 0.*I, 0.003209184827990264 + 0.*I, 0.06654357285438285 + 0.*I, 0.1841317685387978 + 0.*I, 0.1272078024254053 + 0.*I, 0.0670373344427877 + 0.*I, 0.14249292503600852 + 0.*I, 0.06278353885480481 + 0.*I, 0.01504003896821704 + 0.*I}
{0.11773351203739348 + 0.*I, 0.07825489803260921 + 0.*I, 0.018034835956592946 + 0.*I, 0.014806741996808983 + 0.*I, 0.018877023765195844 + 0.*I, 0.003209184827990264 + 0.*I, 0.06654357285438285 + 0.*I, 0.1841317685387978 + 0.*I, 0.1272078024254053 + 0.*I, 0.0670373344427877 + 0.*I, 0.14249292503600852 + 0.*I, 0.06278353885480481 + 0.*I, 0.01504003896821704 + 0.*I}
{0.11805658577540011 + 0.*I, 0.07827378581359845 + 0.*I, 0.01799817189198638 + 0.*I, 0.014766816795219741 + 0.*I, 0.019299616790990903 + 0.*I, 0.0031096081293924276 + 0.*I, 0.06446656743919199 + 0.*I, 0.18303314661299308 + 0.*I, 0.13007871997600673 + 0.*I, 0.063952416780394 + 0.*I, 0.14285209869479568 + 0.*I, 0.06472744252821183 + 0.*I, 0.014003047175403792 + 0.*I}
{0.11805658577540011 + 0.*I, 0.07827378581359845 + 0.*I, 0.01799817189198638 + 0.*I, 0.014766816795219741 + 0.*I, 0.019299616790990903 + 0.*I, 0.0031096081293924276 + 0.*I, 0.06446656743919199 + 0.*I, 0.18303314661299308 + 0.*I, 0.13007871997600673 + 0.*I, 0.063952416780394 + 0.*I, 0.14285209869479568 + 0.*I, 0.06472744252821183 + 0.*I, 0.014003047175403792 + 0.*I}
{0.11805658577540011 + 0.*I, 0.07827378581359845 + 0.*I, 0.01799817189198638 + 0.*I, 0.014766816795219741 + 0.*I, 0.019299616790990903 + 0.*I, 0.0031096081293924276 + 0.*I, 0.06446656743919199 + 0.*I, 0.18303314661299308 + 0.*I, 0.13007871997600673 + 0.*I, 0.063952416780394 + 0.*I, 0.14285209869479568 + 0.*I, 0.06472744252821183 + 0.*I, 0.014003047175403792 + 0.*I}
{0.11805658577540011 + 0.*I, 0.07827378581359845 + 0.*I, 0.01799817189198638 + 0.*I, 0.014766816795219741 + 0.*I, 0.019299616790990903 + 0.*I, 0.0031096081293924276 + 0.*I, 0.06446656743919199 + 0.*I, 0.18303314661299308 + 0.*I, 0.13007871997600673 + 0.*I, 0.063952416780394 + 0.*I, 0.14285209869479568 + 0.*I, 0.06472744252821183 + 0.*I, 0.014003047175403792 + 0.*I}
{0.11805658577540011 + 0.*I, 0.07827378581359845 + 0.*I, 0.01799817189198638 + 0.*I, 0.014766816795219741 + 0.*I, 0.019299616790990903 + 0.*I, 0.0031096081293924276 + 0.*I, 0.06446656743919199 + 0.*I, 0.18303314661299308 + 0.*I, 0.13007871997600673 + 0.*I, 0.063952416780394 + 0.*I, 0.14285209869479568 + 0.*I, 0.06472744252821183 + 0.*I, 0.014003047175403792 + 0.*I}
{0.11805658577540011 + 0.*I, 0.07827378581359845 + 0.*I, 0.01799817189198638 + 0.*I, 0.014766816795219741 + 0.*I, 0.019299616790990903 + 0.*I, 0.0031096081293924276 + 0.*I, 0.06446656743919199 + 0.*I, 0.18303314661299308 + 0.*I, 0.13007871997600673 + 0.*I, 0.063952416780394 + 0.*I, 0.14285209869479568 + 0.*I, 0.06472744252821183 + 0.*I, 0.014003047175403792 + 0.*I}
{0.11805658577540011 + 0.*I, 0.07827378581359845 + 0.*I, 0.01799817189198638 + 0.*I, 0.014766816795219741 + 0.*I, 0.019299616790990903 + 0.*I, 0.0031096081293924276 + 0.*I, 0.06446656743919199 + 0.*I, 0.18303314661299308 + 0.*I, 0.13007871997600673 + 0.*I, 0.063952416780394 + 0.*I, 0.14285209869479568 + 0.*I, 0.06472744252821183 + 0.*I, 0.014003047175403792 + 0.*I}
{0.11805658577540011 + 0.*I, 0.07827378581359845 + 0.*I, 0.01799817189198638 + 0.*I, 0.014766816795219741 + 0.*I, 0.019299616790990903 + 0.*I, 0.0031096081293924276 + 0.*I, 0.06446656743919199 + 0.*I, 0.18303314661299308 + 0.*I, 0.13007871997600673 + 0.*I, 0.063952416780394 + 0.*I, 0.14285209869479568 + 0.*I, 0.06472744252821183 + 0.*I, 0.014003047175403792 + 0.*I}
{0.11805658577540011 + 0.*I, 0.07827378581359845 + 0.*I, 0.01799817189198638 + 0.*I, 0.014766816795219741 + 0.*I, 0.019299616790990903 + 0.*I, 0.0031096081293924276 + 0.*I, 0.06446656743919199 + 0.*I, 0.18303314661299308 + 0.*I, 0.13007871997600673 + 0.*I, 0.063952416780394 + 0.*I, 0.14285209869479568 + 0.*I, 0.06472744252821183 + 0.*I, 0.014003047175403792 + 0.*I}
{0.11805658577540011 + 0.*I, 0.07827378581359845 + 0.*I, 0.01799817189198638 + 0.*I, 0.014766816795219741 + 0.*I, 0.019299616790990903 + 0.*I, 0.0031096081293924276 + 0.*I, 0.06446656743919199 + 0.*I, 0.18303314661299308 + 0.*I, 0.13007871997600673 + 0.*I, 0.063952416780394 + 0.*I, 0.14285209869479568 + 0.*I, 0.06472744252821183 + 0.*I, 0.014003047175403792 + 0.*I}
{0.11837856746099717 + 0.*I, 0.07829420919179264 + 0.*I, 0.017956148532194405 + 0.*I, 0.014719201878410361 + 0.*I, 0.019716770146405164 + 0.*I, 0.003044897399018254 + 0.*I, 0.062395291759997924 + 0.*I, 0.18187980818519806 + 0.*I, 0.13290737469680014 + 0.*I, 0.06083890435560347 + 0.*I, 0.1431471166926046 + 0.*I, 0.06666055028099471 + 0.*I, 0.012934065059000412 + 0.*I}
{0.11837856746099717 + 0.*I, 0.07829420919179264 + 0.*I, 0.017956148532194405 + 0.*I, 0.014719201878410361 + 0.*I, 0.019716770146405164 + 0.*I, 0.003044897399018254 + 0.*I, 0.062395291759997924 + 0.*I, 0.18187980818519806 + 0.*I, 0.13290737469680014 + 0.*I, 0.06083890435560347 + 0.*I, 0.1431471166926046 + 0.*I, 0.06666055028099471 + 0.*I, 0.012934065059000412 + 0.*I}
{0.11837856746099717 + 0.*I, 0.07829420919179264 + 0.*I, 0.017956148532194405 + 0.*I, 0.014719201878410361 + 0.*I, 0.019716770146405164 + 0.*I, 0.003044897399018254 + 0.*I, 0.062395291759997924 + 0.*I, 0.18187980818519806 + 0.*I, 0.13290737469680014 + 0.*I, 0.06083890435560347 + 0.*I, 0.1431471166926046 + 0.*I, 0.06666055028099471 + 0.*I, 0.012934065059000412 + 0.*I}
{0.11837856746099717 + 0.*I, 0.07829420919179264 + 0.*I, 0.017956148532194405 + 0.*I, 0.014719201878410361 + 0.*I, 0.019716770146405164 + 0.*I, 0.003044897399018254 + 0.*I, 0.062395291759997924 + 0.*I, 0.18187980818519806 + 0.*I, 0.13290737469680014 + 0.*I, 0.06083890435560347 + 0.*I, 0.1431471166926046 + 0.*I, 0.06666055028099471 + 0.*I, 0.012934065059000412 + 0.*I}
{0.11837856746099717 + 0.*I, 0.07829420919179264 + 0.*I, 0.017956148532194405 + 0.*I, 0.014719201878410361 + 0.*I, 0.019716770146405164 + 0.*I, 0.003044897399018254 + 0.*I, 0.062395291759997924 + 0.*I, 0.18187980818519806 + 0.*I, 0.13290737469680014 + 0.*I, 0.06083890435560347 + 0.*I, 0.1431471166926046 + 0.*I, 0.06666055028099471 + 0.*I, 0.012934065059000412 + 0.*I}
{0.11837856746099717 + 0.*I, 0.07829420919179264 + 0.*I, 0.017956148532194405 + 0.*I, 0.014719201878410361 + 0.*I, 0.019716770146405164 + 0.*I, 0.003044897399018254 + 0.*I, 0.062395291759997924 + 0.*I, 0.18187980818519806 + 0.*I, 0.13290737469680014 + 0.*I, 0.06083890435560347 + 0.*I, 0.1431471166926046 + 0.*I, 0.06666055028099471 + 0.*I, 0.012934065059000412 + 0.*I}
{0.11837856746099717 + 0.*I, 0.07829420919179264 + 0.*I, 0.017956148532194405 + 0.*I, 0.014719201878410361 + 0.*I, 0.019716770146405164 + 0.*I, 0.003044897399018254 + 0.*I, 0.062395291759997924 + 0.*I, 0.18187980818519806 + 0.*I, 0.13290737469680014 + 0.*I, 0.06083890435560347 + 0.*I, 0.1431471166926046 + 0.*I, 0.06666055028099471 + 0.*I, 0.012934065059000412 + 0.*I}
{0.11837856746099717 + 0.*I, 0.07829420919179264 + 0.*I, 0.017956148532194405 + 0.*I, 0.014719201878410361 + 0.*I, 0.019716770146405164 + 0.*I, 0.003044897399018254 + 0.*I, 0.062395291759997924 + 0.*I, 0.18187980818519806 + 0.*I, 0.13290737469680014 + 0.*I, 0.06083890435560347 + 0.*I, 0.1431471166926046 + 0.*I, 0.06666055028099471 + 0.*I, 0.012934065059000412 + 0.*I}
{0.11837856746099717 + 0.*I, 0.07829420919179264 + 0.*I, 0.017956148532194405 + 0.*I, 0.014719201878410361 + 0.*I, 0.019716770146405164 + 0.*I, 0.003044897399018254 + 0.*I, 0.062395291759997924 + 0.*I, 0.18187980818519806 + 0.*I, 0.13290737469680014 + 0.*I, 0.06083890435560347 + 0.*I, 0.1431471166926046 + 0.*I, 0.06666055028099471 + 0.*I, 0.012934065059000412 + 0.*I}
{0.11837856746099717 + 0.*I, 0.07829420919179264 + 0.*I, 0.017956148532194405 + 0.*I, 0.014719201878410361 + 0.*I, 0.019716770146405164 + 0.*I, 0.003044897399018254 + 0.*I, 0.062395291759997924 + 0.*I, 0.18187980818519806 + 0.*I, 0.13290737469680014 + 0.*I, 0.06083890435560347 + 0.*I, 0.1431471166926046 + 0.*I, 0.06666055028099471 + 0.*I, 0.012934065059000412 + 0.*I}
{0.11869933098200282 + 0.*I, 0.07831614887539586 + 0.*I, 0.017908601113414416 + 0.*I, 0.014664363753591482 + 0.*I, 0.020127209079601194 + 0.*I, 0.003016327336191616 + 0.*I, 0.06033086109260566 + 0.*I, 0.1806713657234116 + 0.*I, 0.13569253587359942 + 0.*I, 0.057697218704805264 + 0.*I, 0.14337795731240724 + 0.*I, 0.06858162298120085 + 0.*I, 0.011832847210602182 + 0.*I}
{0.11869933098200282 + 0.*I, 0.07831614887539586 + 0.*I, 0.017908601113414416 + 0.*I, 0.014664363753591482 + 0.*I, 0.020127209079601194 + 0.*I, 0.003016327336191616 + 0.*I, 0.06033086109260566 + 0.*I, 0.1806713657234116 + 0.*I, 0.13569253587359942 + 0.*I, 0.057697218704805264 + 0.*I, 0.14337795731240724 + 0.*I, 0.06858162298120085 + 0.*I, 0.011832847210602182 + 0.*I}
{0.11869933098200282 + 0.*I, 0.07831614887539586 + 0.*I, 0.017908601113414416 + 0.*I, 0.014664363753591482 + 0.*I, 0.020127209079601194 + 0.*I, 0.003016327336191616 + 0.*I, 0.06033086109260566 + 0.*I, 0.1806713657234116 + 0.*I, 0.13569253587359942 + 0.*I, 0.057697218704805264 + 0.*I, 0.14337795731240724 + 0.*I, 0.06858162298120085 + 0.*I, 0.011832847210602182 + 0.*I}
{0.11869933098200282 + 0.*I, 0.07831614887539586 + 0.*I, 0.017908601113414416 + 0.*I, 0.014664363753591482 + 0.*I, 0.020127209079601194 + 0.*I, 0.003016327336191616 + 0.*I, 0.06033086109260566 + 0.*I, 0.1806713657234116 + 0.*I, 0.13569253587359942 + 0.*I, 0.057697218704805264 + 0.*I, 0.14337795731240724 + 0.*I, 0.06858162298120085 + 0.*I, 0.011832847210602182 + 0.*I}
