{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.1135824403033947 + 0.*I, 0.7624922605607876 + 0.*I, 0.2886261046449956 + 0.*I, 0.49331931115900174 + 0.*I, 0.4132645475624086 + 0.*I, 0.31463526248440843 + 0.*I, 0.10559401487639787 + 0.*I, 0.018111668977782717 + 0.*I, 0.001863360109011225 + 0.*I, 0.00012768580719413336 + 0.*I, 6.248914208306645*^-6 + 0.*I, 2.2927799658845063*^-7 + 0.*I, 6.354383685902576*^-9 + 0.*I, 5.497824417943775*^-11 + 0.*I, 2.0219381724473353*^-10 + 0.*I}
{0.1135824403033947 + 0.*I, 0.7624922605607876 + 0.*I, 0.2886261046449956 + 0.*I, 0.49331931115900174 + 0.*I, 0.4132645475624086 + 0.*I, 0.31463526248440843 + 0.*I, 0.10559401487639787 + 0.*I, 0.018111668977782717 + 0.*I, 0.001863360109011225 + 0.*I, 0.00012768580719413336 + 0.*I, 6.248914208306645*^-6 + 0.*I, 2.2927799658845063*^-7 + 0.*I, 6.354383685902576*^-9 + 0.*I, 5.497824417943775*^-11 + 0.*I, 2.0219381724473353*^-10 + 0.*I}
{0.1135824403033947 + 0.*I, 0.7624922605607876 + 0.*I, 0.2886261046449956 + 0.*I, 0.49331931115900174 + 0.*I, 0.4132645475624086 + 0.*I, 0.31463526248440843 + 0.*I, 0.10559401487639787 + 0.*I, 0.018111668977782717 + 0.*I, 0.001863360109011225 + 0.*I, 0.00012768580719413336 + 0.*I, 6.248914208306645*^-6 + 0.*I, 2.2927799658845063*^-7 + 0.*I, 6.354383685902576*^-9 + 0.*I, 5.497824417943775*^-11 + 0.*I, 2.0219381724473353*^-10 + 0.*I}
{0.1135824403033947 + 0.*I, 0.7624922605607876 + 0.*I, 0.2886261046449956 + 0.*I, 0.49331931115900174 + 0.*I, 0.4132645475624086 + 0.*I, 0.31463526248440843 + 0.*I, 0.10559401487639787 + 0.*I, 0.018111668977782717 + 0.*I, 0.001863360109011225 + 0.*I, 0.00012768580719413336 + 0.*I, 6.248914208306645*^-6 + 0.*I, 2.2927799658845063*^-7 + 0.*I, 6.354383685902576*^-9 + 0.*I, 5.497824417943775*^-11 + 0.*I, 2.0219381724473353*^-10 + 0.*I}
{0.1135824403033947 + 0.*I, 0.7624922605607876 + 0.*I, 0.2886261046449956 + 0.*I, 0.49331931115900174 + 0.*I, 0.4132645475624086 + 0.*I, 0.31463526248440843 + 0.*I, 0.10559401487639787 + 0.*I, 0.018111668977782717 + 0.*I, 0.001863360109011225 + 0.*I, 0.00012768580719413336 + 0.*I, 6.248914208306645*^-6 + 0.*I, 2.2927799658845063*^-7 + 0.*I, 6.354383685902576*^-9 + 0.*I, 5.497824417943775*^-11 + 0.*I, 2.0219381724473353*^-10 + 0.*I}
{0.1135824403033947 + 0.*I, 0.7624922605607876 + 0.*I, 0.2886261046449956 + 0.*I, 0.49331931115900174 + 0.*I, 0.4132645475624086 + 0.*I, 0.31463526248440843 + 0.*I, 0.10559401487639787 + 0.*I, 0.018111668977782717 + 0.*I, 0.001863360109011225 + 0.*I, 0.00012768580719413336 + 0.*I, 6.248914208306645*^-6 + 0.*I, 2.2927799658845063*^-7 + 0.*I, 6.354383685902576*^-9 + 0.*I, 5.497824417943775*^-11 + 0.*I, 2.0219381724473353*^-10 + 0.*I}
{0.11621362375460187 + 0.*I, 0.7624423478771957 + 0.*I, 0.28245023907120803 + 0.*I, 0.4937723771726078 + 0.*I, 0.4109789518933926 + 0.*I, 0.31729297956579755 + 0.*I, 0.10828699383980123 + 0.*I, 0.01887559970099595 + 0.*I, 0.0019720945285905955 + 0.*I, 0.00013716773981098385 + 0.*I, 6.811781405602345*^-6 + 0.*I, 2.5357760335964485*^-7 + 0.*I, 7.1520123157142734*^-9 + 0.*I, 3.561595462997502*^-11 + 0.*I, 2.0299317782246362*^-10 + 0.*I}
{0.11621362375460187 + 0.*I, 0.7624423478771957 + 0.*I, 0.28245023907120803 + 0.*I, 0.4937723771726078 + 0.*I, 0.4109789518933926 + 0.*I, 0.31729297956579755 + 0.*I, 0.10828699383980123 + 0.*I, 0.01887559970099595 + 0.*I, 0.0019720945285905955 + 0.*I, 0.00013716773981098385 + 0.*I, 6.811781405602345*^-6 + 0.*I, 2.5357760335964485*^-7 + 0.*I, 7.1520123157142734*^-9 + 0.*I, 3.561595462997502*^-11 + 0.*I, 2.0299317782246362*^-10 + 0.*I}
{0.11621362375460187 + 0.*I, 0.7624423478771957 + 0.*I, 0.28245023907120803 + 0.*I, 0.4937723771726078 + 0.*I, 0.4109789518933926 + 0.*I, 0.31729297956579755 + 0.*I, 0.10828699383980123 + 0.*I, 0.01887559970099595 + 0.*I, 0.0019720945285905955 + 0.*I, 0.00013716773981098385 + 0.*I, 6.811781405602345*^-6 + 0.*I, 2.5357760335964485*^-7 + 0.*I, 7.1520123157142734*^-9 + 0.*I, 3.561595462997502*^-11 + 0.*I, 2.0299317782246362*^-10 + 0.*I}
{0.11621362375460187 + 0.*I, 0.7624423478771957 + 0.*I, 0.28245023907120803 + 0.*I, 0.4937723771726078 + 0.*I, 0.4109789518933926 + 0.*I, 0.31729297956579755 + 0.*I, 0.10828699383980123 + 0.*I, 0.01887559970099595 + 0.*I, 0.0019720945285905955 + 0.*I, 0.00013716773981098385 + 0.*I, 6.811781405602345*^-6 + 0.*I, 2.5357760335964485*^-7 + 0.*I, 7.1520123157142734*^-9 + 0.*I, 3.561595462997502*^-11 + 0.*I, 2.0299317782246362*^-10 + 0.*I}
{0.11621362375460187 + 0.*I, 0.7624423478771957 + 0.*I, 0.28245023907120803 + 0.*I, 0.4937723771726078 + 0.*I, 0.4109789518933926 + 0.*I, 0.31729297956579755 + 0.*I, 0.10828699383980123 + 0.*I, 0.01887559970099595 + 0.*I, 0.0019720945285905955 + 0.*I, 0.00013716773981098385 + 0.*I, 6.811781405602345*^-6 + 0.*I, 2.5357760335964485*^-7 + 0.*I, 7.1520123157142734*^-9 + 0.*I, 3.561595462997502*^-11 + 0.*I, 2.0299317782246362*^-10 + 0.*I}
{0.11621362375460187 + 0.*I, 0.7624423478771957 + 0.*I, 0.28245023907120803 + 0.*I, 0.4937723771726078 + 0.*I, 0.4109789518933926 + 0.*I, 0.31729297956579755 + 0.*I, 0.10828699383980123 + 0.*I, 0.01887559970099595 + 0.*I, 0.0019720945285905955 + 0.*I, 0.00013716773981098385 + 0.*I, 6.811781405602345*^-6 + 0.*I, 2.5357760335964485*^-7 + 0.*I, 7.1520123157142734*^-9 + 0.*I, 3.561595462997502*^-11 + 0.*I, 2.0299317782246362*^-10 + 0.*I}
{0.11621362375460187 + 0.*I, 0.7624423478771957 + 0.*I, 0.28245023907120803 + 0.*I, 0.4937723771726078 + 0.*I, 0.4109789518933926 + 0.*I, 0.31729297956579755 + 0.*I, 0.10828699383980123 + 0.*I, 0.01887559970099595 + 0.*I, 0.0019720945285905955 + 0.*I, 0.00013716773981098385 + 0.*I, 6.811781405602345*^-6 + 0.*I, 2.5357760335964485*^-7 + 0.*I, 7.1520123157142734*^-9 + 0.*I, 3.561595462997502*^-11 + 0.*I, 2.0299317782246362*^-10 + 0.*I}
{0.11621362375460187 + 0.*I, 0.7624423478771957 + 0.*I, 0.28245023907120803 + 0.*I, 0.4937723771726078 + 0.*I, 0.4109789518933926 + 0.*I, 0.31729297956579755 + 0.*I, 0.10828699383980123 + 0.*I, 0.01887559970099595 + 0.*I, 0.0019720945285905955 + 0.*I, 0.00013716773981098385 + 0.*I, 6.811781405602345*^-6 + 0.*I, 2.5357760335964485*^-7 + 0.*I, 7.1520123157142734*^-9 + 0.*I, 3.561595462997502*^-11 + 0.*I, 2.0299317782246362*^-10 + 0.*I}
{0.11621362375460187 + 0.*I, 0.7624423478771957 + 0.*I, 0.28245023907120803 + 0.*I, 0.4937723771726078 + 0.*I, 0.4109789518933926 + 0.*I, 0.31729297956579755 + 0.*I, 0.10828699383980123 + 0.*I, 0.01887559970099595 + 0.*I, 0.0019720945285905955 + 0.*I, 0.00013716773981098385 + 0.*I, 6.811781405602345*^-6 + 0.*I, 2.5357760335964485*^-7 + 0.*I, 7.1520123157142734*^-9 + 0.*I, 3.561595462997502*^-11 + 0.*I, 2.0299317782246362*^-10 + 0.*I}
{0.11621362375460187 + 0.*I, 0.7624423478771957 + 0.*I, 0.28245023907120803 + 0.*I, 0.4937723771726078 + 0.*I, 0.4109789518933926 + 0.*I, 0.31729297956579755 + 0.*I, 0.10828699383980123 + 0.*I, 0.01887559970099595 + 0.*I, 0.0019720945285905955 + 0.*I, 0.00013716773981098385 + 0.*I, 6.811781405602345*^-6 + 0.*I, 2.5357760335964485*^-7 + 0.*I, 7.1520123157142734*^-9 + 0.*I, 3.561595462997502*^-11 + 0.*I, 2.0299317782246362*^-10 + 0.*I}
{0.11876326861539611 + 0.*I, 0.7624740893729999 + 0.*I, 0.2764937901730047 + 0.*I, 0.49414846917620886 + 0.*I, 0.4085804658902071 + 0.*I, 0.3198728152971953 + 0.*I, 0.11100804490939975 + 0.*I, 0.019663102918610068 + 0.*I, 0.002086094180220322 + 0.*I, 0.00014726553718702465 + 0.*I, 7.420268399727093*^-6 + 0.*I, 2.8023419140765787*^-7 + 0.*I, 8.039391374836669*^-9 + 0.*I, 1.3988810110276972*^-11 + 0.*I, 2.039923785446263*^-10 + 0.*I}
{0.11876326861539611 + 0.*I, 0.7624740893729999 + 0.*I, 0.2764937901730047 + 0.*I, 0.49414846917620886 + 0.*I, 0.4085804658902071 + 0.*I, 0.3198728152971953 + 0.*I, 0.11100804490939975 + 0.*I, 0.019663102918610068 + 0.*I, 0.002086094180220322 + 0.*I, 0.00014726553718702465 + 0.*I, 7.420268399727093*^-6 + 0.*I, 2.8023419140765787*^-7 + 0.*I, 8.039391374836669*^-9 + 0.*I, 1.3988810110276972*^-11 + 0.*I, 2.039923785446263*^-10 + 0.*I}
{0.11876326861539611 + 0.*I, 0.7624740893729999 + 0.*I, 0.2764937901730047 + 0.*I, 0.49414846917620886 + 0.*I, 0.4085804658902071 + 0.*I, 0.3198728152971953 + 0.*I, 0.11100804490939975 + 0.*I, 0.019663102918610068 + 0.*I, 0.002086094180220322 + 0.*I, 0.00014726553718702465 + 0.*I, 7.420268399727093*^-6 + 0.*I, 2.8023419140765787*^-7 + 0.*I, 8.039391374836669*^-9 + 0.*I, 1.3988810110276972*^-11 + 0.*I, 2.039923785446263*^-10 + 0.*I}
{0.11876326861539611 + 0.*I, 0.7624740893729999 + 0.*I, 0.2764937901730047 + 0.*I, 0.49414846917620886 + 0.*I, 0.4085804658902071 + 0.*I, 0.3198728152971953 + 0.*I, 0.11100804490939975 + 0.*I, 0.019663102918610068 + 0.*I, 0.002086094180220322 + 0.*I, 0.00014726553718702465 + 0.*I, 7.420268399727093*^-6 + 0.*I, 2.8023419140765787*^-7 + 0.*I, 8.039391374836669*^-9 + 0.*I, 1.3988810110276972*^-11 + 0.*I, 2.039923785446263*^-10 + 0.*I}
{0.11876326861539611 + 0.*I, 0.7624740893729999 + 0.*I, 0.2764937901730047 + 0.*I, 0.49414846917620886 + 0.*I, 0.4085804658902071 + 0.*I, 0.3198728152971953 + 0.*I, 0.11100804490939975 + 0.*I, 0.019663102918610068 + 0.*I, 0.002086094180220322 + 0.*I, 0.00014726553718702465 + 0.*I, 7.420268399727093*^-6 + 0.*I, 2.8023419140765787*^-7 + 0.*I, 8.039391374836669*^-9 + 0.*I, 1.3988810110276972*^-11 + 0.*I, 2.039923785446263*^-10 + 0.*I}
{0.11876326861539611 + 0.*I, 0.7624740893729999 + 0.*I, 0.2764937901730047 + 0.*I, 0.49414846917620886 + 0.*I, 0.4085804658902071 + 0.*I, 0.3198728152971953 + 0.*I, 0.11100804490939975 + 0.*I, 0.019663102918610068 + 0.*I, 0.002086094180220322 + 0.*I, 0.00014726553718702465 + 0.*I, 7.420268399727093*^-6 + 0.*I, 2.8023419140765787*^-7 + 0.*I, 8.039391374836669*^-9 + 0.*I, 1.3988810110276972*^-11 + 0.*I, 2.039923785446263*^-10 + 0.*I}
{0.11876326861539611 + 0.*I, 0.7624740893729999 + 0.*I, 0.2764937901730047 + 0.*I, 0.49414846917620886 + 0.*I, 0.4085804658902071 + 0.*I, 0.3198728152971953 + 0.*I, 0.11100804490939975 + 0.*I, 0.019663102918610068 + 0.*I, 0.002086094180220322 + 0.*I, 0.00014726553718702465 + 0.*I, 7.420268399727093*^-6 + 0.*I, 2.8023419140765787*^-7 + 0.*I, 8.039391374836669*^-9 + 0.*I, 1.3988810110276972*^-11 + 0.*I, 2.039923785446263*^-10 + 0.*I}
{0.11876326861539611 + 0.*I, 0.7624740893729999 + 0.*I, 0.2764937901730047 + 0.*I, 0.49414846917620886 + 0.*I, 0.4085804658902071 + 0.*I, 0.3198728152971953 + 0.*I, 0.11100804490939975 + 0.*I, 0.019663102918610068 + 0.*I, 0.002086094180220322 + 0.*I, 0.00014726553718702465 + 0.*I, 7.420268399727093*^-6 + 0.*I, 2.8023419140765787*^-7 + 0.*I, 8.039391374836669*^-9 + 0.*I, 1.3988810110276972*^-11 + 0.*I, 2.039923785446263*^-10 + 0.*I}
{0.11876326861539611 + 0.*I, 0.7624740893729999 + 0.*I, 0.2764937901730047 + 0.*I, 0.49414846917620886 + 0.*I, 0.4085804658902071 + 0.*I, 0.3198728152971953 + 0.*I, 0.11100804490939975 + 0.*I, 0.019663102918610068 + 0.*I, 0.002086094180220322 + 0.*I, 0.00014726553718702465 + 0.*I, 7.420268399727093*^-6 + 0.*I, 2.8023419140765787*^-7 + 0.*I, 8.039391374836669*^-9 + 0.*I, 1.3988810110276972*^-11 + 0.*I, 2.039923785446263*^-10 + 0.*I}
{0.11876326861539611 + 0.*I, 0.7624740893729999 + 0.*I, 0.2764937901730047 + 0.*I, 0.49414846917620886 + 0.*I, 0.4085804658902071 + 0.*I, 0.3198728152971953 + 0.*I, 0.11100804490939975 + 0.*I, 0.019663102918610068 + 0.*I, 0.002086094180220322 + 0.*I, 0.00014726553718702465 + 0.*I, 7.420268399727093*^-6 + 0.*I, 2.8023419140765787*^-7 + 0.*I, 8.039391374836669*^-9 + 0.*I, 1.3988810110276972*^-11 + 0.*I, 2.039923785446263*^-10 + 0.*I}
{0.12124034286300489 + 0.*I, 0.7625890211705956 + 0.*I, 0.2707503310477977 + 0.*I, 0.49446096264879896 + 0.*I, 0.406084720523392 + 0.*I, 0.32237190938000376 + 0.*I, 0.1137561623778094 + 0.*I, 0.020474550659788093 + 0.*I, 0.0022055551734068146 + 0.*I, 0.00015801313661967242 + 0.*I, 8.077650193172305*^-6 + 0.*I, 3.094554168470154*^-7 + 0.*I, 9.027001368622223*^-9 + 0.*I, 1.1213252548714081*^-11 + 0.*I, 2.0459189897792385*^-10 + 0.*I}
{0.12124034286300489 + 0.*I, 0.7625890211705956 + 0.*I, 0.2707503310477977 + 0.*I, 0.49446096264879896 + 0.*I, 0.406084720523392 + 0.*I, 0.32237190938000376 + 0.*I, 0.1137561623778094 + 0.*I, 0.020474550659788093 + 0.*I, 0.0022055551734068146 + 0.*I, 0.00015801313661967242 + 0.*I, 8.077650193172305*^-6 + 0.*I, 3.094554168470154*^-7 + 0.*I, 9.027001368622223*^-9 + 0.*I, 1.1213252548714081*^-11 + 0.*I, 2.0459189897792385*^-10 + 0.*I}
{0.12124034286300489 + 0.*I, 0.7625890211705956 + 0.*I, 0.2707503310477977 + 0.*I, 0.49446096264879896 + 0.*I, 0.406084720523392 + 0.*I, 0.32237190938000376 + 0.*I, 0.1137561623778094 + 0.*I, 0.020474550659788093 + 0.*I, 0.0022055551734068146 + 0.*I, 0.00015801313661967242 + 0.*I, 8.077650193172305*^-6 + 0.*I, 3.094554168470154*^-7 + 0.*I, 9.027001368622223*^-9 + 0.*I, 1.1213252548714081*^-11 + 0.*I, 2.0459189897792385*^-10 + 0.*I}
{0.12124034286300489 + 0.*I, 0.7625890211705956 + 0.*I, 0.2707503310477977 + 0.*I, 0.49446096264879896 + 0.*I, 0.406084720523392 + 0.*I, 0.32237190938000376 + 0.*I, 0.1137561623778094 + 0.*I, 0.020474550659788093 + 0.*I, 0.0022055551734068146 + 0.*I, 0.00015801313661967242 + 0.*I, 8.077650193172305*^-6 + 0.*I, 3.094554168470154*^-7 + 0.*I, 9.027001368622223*^-9 + 0.*I, 1.1213252548714081*^-11 + 0.*I, 2.0459189897792385*^-10 + 0.*I}
{0.12124034286300489 + 0.*I, 0.7625890211705956 + 0.*I, 0.2707503310477977 + 0.*I, 0.49446096264879896 + 0.*I, 0.406084720523392 + 0.*I, 0.32237190938000376 + 0.*I, 0.1137561623778094 + 0.*I, 0.020474550659788093 + 0.*I, 0.0022055551734068146 + 0.*I, 0.00015801313661967242 + 0.*I, 8.077650193172305*^-6 + 0.*I, 3.094554168470154*^-7 + 0.*I, 9.027001368622223*^-9 + 0.*I, 1.1213252548714081*^-11 + 0.*I, 2.0459189897792385*^-10 + 0.*I}
{0.12124034286300489 + 0.*I, 0.7625890211705956 + 0.*I, 0.2707503310477977 + 0.*I, 0.49446096264879896 + 0.*I, 0.406084720523392 + 0.*I, 0.32237190938000376 + 0.*I, 0.1137561623778094 + 0.*I, 0.020474550659788093 + 0.*I, 0.0022055551734068146 + 0.*I, 0.00015801313661967242 + 0.*I, 8.077650193172305*^-6 + 0.*I, 3.094554168470154*^-7 + 0.*I, 9.027001368622223*^-9 + 0.*I, 1.1213252548714081*^-11 + 0.*I, 2.0459189897792385*^-10 + 0.*I}
{0.12124034286300489 + 0.*I, 0.7625890211705956 + 0.*I, 0.2707503310477977 + 0.*I, 0.49446096264879896 + 0.*I, 0.406084720523392 + 0.*I, 0.32237190938000376 + 0.*I, 0.1137561623778094 + 0.*I, 0.020474550659788093 + 0.*I, 0.0022055551734068146 + 0.*I, 0.00015801313661967242 + 0.*I, 8.077650193172305*^-6 + 0.*I, 3.094554168470154*^-7 + 0.*I, 9.027001368622223*^-9 + 0.*I, 1.1213252548714081*^-11 + 0.*I, 2.0459189897792385*^-10 + 0.*I}
{0.12124034286300489 + 0.*I, 0.7625890211705956 + 0.*I, 0.2707503310477977 + 0.*I, 0.49446096264879896 + 0.*I, 0.406084720523392 + 0.*I, 0.32237190938000376 + 0.*I, 0.1137561623778094 + 0.*I, 0.020474550659788093 + 0.*I, 0.0022055551734068146 + 0.*I, 0.00015801313661967242 + 0.*I, 8.077650193172305*^-6 + 0.*I, 3.094554168470154*^-7 + 0.*I, 9.027001368622223*^-9 + 0.*I, 1.1213252548714081*^-11 + 0.*I, 2.0459189897792385*^-10 + 0.*I}
{0.12124034286300489 + 0.*I, 0.7625890211705956 + 0.*I, 0.2707503310477977 + 0.*I, 0.49446096264879896 + 0.*I, 0.406084720523392 + 0.*I, 0.32237190938000376 + 0.*I, 0.1137561623778094 + 0.*I, 0.020474550659788093 + 0.*I, 0.0022055551734068146 + 0.*I, 0.00015801313661967242 + 0.*I, 8.077650193172305*^-6 + 0.*I, 3.094554168470154*^-7 + 0.*I, 9.027001368622223*^-9 + 0.*I, 1.1213252548714081*^-11 + 0.*I, 2.0459189897792385*^-10 + 0.*I}
{0.12124034286300489 + 0.*I, 0.7625890211705956 + 0.*I, 0.2707503310477977 + 0.*I, 0.49446096264879896 + 0.*I, 0.406084720523392 + 0.*I, 0.32237190938000376 + 0.*I, 0.1137561623778094 + 0.*I, 0.020474550659788093 + 0.*I, 0.0022055551734068146 + 0.*I, 0.00015801313661967242 + 0.*I, 8.077650193172305*^-6 + 0.*I, 3.094554168470154*^-7 + 0.*I, 9.027001368622223*^-9 + 0.*I, 1.1213252548714081*^-11 + 0.*I, 2.0459189897792385*^-10 + 0.*I}
{0.1236559811256033 + 0.*I, 0.7627888552644125 + 0.*I, 0.2652116201481869 + 0.*I, 0.49472538049080145 + 0.*I, 0.40350913629498836 + 0.*I, 0.3247876325108035 + 0.*I, 0.11653029263618553 + 0.*I, 0.021310307367006235 + 0.*I, 0.002330678133999342 + 0.*I, 0.0001694459736079068 + 0.*I, 8.787403582566355*^-6 + 0.*I, 3.414642124610623*^-7 + 0.*I, 1.0123990534793847*^-8 + 0.*I, 3.941291737419306*^-11 + 0.*I, 2.0559109970008646*^-10 + 0.*I}
{0.1236559811256033 + 0.*I, 0.7627888552644125 + 0.*I, 0.2652116201481869 + 0.*I, 0.49472538049080145 + 0.*I, 0.40350913629498836 + 0.*I, 0.3247876325108035 + 0.*I, 0.11653029263618553 + 0.*I, 0.021310307367006235 + 0.*I, 0.002330678133999342 + 0.*I, 0.0001694459736079068 + 0.*I, 8.787403582566355*^-6 + 0.*I, 3.414642124610623*^-7 + 0.*I, 1.0123990534793847*^-8 + 0.*I, 3.941291737419306*^-11 + 0.*I, 2.0559109970008646*^-10 + 0.*I}
{0.1236559811256033 + 0.*I, 0.7627888552644125 + 0.*I, 0.2652116201481869 + 0.*I, 0.49472538049080145 + 0.*I, 0.40350913629498836 + 0.*I, 0.3247876325108035 + 0.*I, 0.11653029263618553 + 0.*I, 0.021310307367006235 + 0.*I, 0.002330678133999342 + 0.*I, 0.0001694459736079068 + 0.*I, 8.787403582566355*^-6 + 0.*I, 3.414642124610623*^-7 + 0.*I, 1.0123990534793847*^-8 + 0.*I, 3.941291737419306*^-11 + 0.*I, 2.0559109970008646*^-10 + 0.*I}
{0.1236559811256033 + 0.*I, 0.7627888552644125 + 0.*I, 0.2652116201481869 + 0.*I, 0.49472538049080145 + 0.*I, 0.40350913629498836 + 0.*I, 0.3247876325108035 + 0.*I, 0.11653029263618553 + 0.*I, 0.021310307367006235 + 0.*I, 0.002330678133999342 + 0.*I, 0.0001694459736079068 + 0.*I, 8.787403582566355*^-6 + 0.*I, 3.414642124610623*^-7 + 0.*I, 1.0123990534793847*^-8 + 0.*I, 3.941291737419306*^-11 + 0.*I, 2.0559109970008646*^-10 + 0.*I}
{0.1236559811256033 + 0.*I, 0.7627888552644125 + 0.*I, 0.2652116201481869 + 0.*I, 0.49472538049080145 + 0.*I, 0.40350913629498836 + 0.*I, 0.3247876325108035 + 0.*I, 0.11653029263618553 + 0.*I, 0.021310307367006235 + 0.*I, 0.002330678133999342 + 0.*I, 0.0001694459736079068 + 0.*I, 8.787403582566355*^-6 + 0.*I, 3.414642124610623*^-7 + 0.*I, 1.0123990534793847*^-8 + 0.*I, 3.941291737419306*^-11 + 0.*I, 2.0559109970008646*^-10 + 0.*I}
{0.1236559811256033 + 0.*I, 0.7627888552644125 + 0.*I, 0.2652116201481869 + 0.*I, 0.49472538049080145 + 0.*I, 0.40350913629498836 + 0.*I, 0.3247876325108035 + 0.*I, 0.11653029263618553 + 0.*I, 0.021310307367006235 + 0.*I, 0.002330678133999342 + 0.*I, 0.0001694459736079068 + 0.*I, 8.787403582566355*^-6 + 0.*I, 3.414642124610623*^-7 + 0.*I, 1.0123990534793847*^-8 + 0.*I, 3.941291737419306*^-11 + 0.*I, 2.0559109970008646*^-10 + 0.*I}
{0.1236559811256033 + 0.*I, 0.7627888552644125 + 0.*I, 0.2652116201481869 + 0.*I, 0.49472538049080145 + 0.*I, 0.40350913629498836 + 0.*I, 0.3247876325108035 + 0.*I, 0.11653029263618553 + 0.*I, 0.021310307367006235 + 0.*I, 0.002330678133999342 + 0.*I, 0.0001694459736079068 + 0.*I, 8.787403582566355*^-6 + 0.*I, 3.414642124610623*^-7 + 0.*I, 1.0123990534793847*^-8 + 0.*I, 3.941291737419306*^-11 + 0.*I, 2.0559109970008646*^-10 + 0.*I}
{0.1236559811256033 + 0.*I, 0.7627888552644125 + 0.*I, 0.2652116201481869 + 0.*I, 0.49472538049080145 + 0.*I, 0.40350913629498836 + 0.*I, 0.3247876325108035 + 0.*I, 0.11653029263618553 + 0.*I, 0.021310307367006235 + 0.*I, 0.002330678133999342 + 0.*I, 0.0001694459736079068 + 0.*I, 8.787403582566355*^-6 + 0.*I, 3.414642124610623*^-7 + 0.*I, 1.0123990534793847*^-8 + 0.*I, 3.941291737419306*^-11 + 0.*I, 2.0559109970008646*^-10 + 0.*I}
{0.1236559811256033 + 0.*I, 0.7627888552644125 + 0.*I, 0.2652116201481869 + 0.*I, 0.49472538049080145 + 0.*I, 0.40350913629498836 + 0.*I, 0.3247876325108035 + 0.*I, 0.11653029263618553 + 0.*I, 0.021310307367006235 + 0.*I, 0.002330678133999342 + 0.*I, 0.0001694459736079068 + 0.*I, 8.787403582566355*^-6 + 0.*I, 3.414642124610623*^-7 + 0.*I, 1.0123990534793847*^-8 + 0.*I, 3.941291737419306*^-11 + 0.*I, 2.0559109970008646*^-10 + 0.*I}
{0.1236559811256033 + 0.*I, 0.7627888552644125 + 0.*I, 0.2652116201481869 + 0.*I, 0.49472538049080145 + 0.*I, 0.40350913629498836 + 0.*I, 0.3247876325108035 + 0.*I, 0.11653029263618553 + 0.*I, 0.021310307367006235 + 0.*I, 0.002330678133999342 + 0.*I, 0.0001694459736079068 + 0.*I, 8.787403582566355*^-6 + 0.*I, 3.414642124610623*^-7 + 0.*I, 1.0123990534793847*^-8 + 0.*I, 3.941291737419306*^-11 + 0.*I, 2.0559109970008646*^-10 + 0.*I}
{0.12602319567118772 + 0.*I, 0.7630754296994003 + 0.*I, 0.2598678453155978 + 0.*I, 0.4949590297324003 + 0.*I, 0.4008725165204119 + 0.*I, 0.3271176240998042 + 0.*I, 0.11932933563478798 + 0.*I, 0.02217072927861441 + 0.*I, 0.002461668191999778 + 0.*I, 0.00018160103341102743 + 0.*I, 9.553220592373181*^-6 + 0.*I, 3.765024070290224*^-7 + 0.*I, 1.134239369093848*^-8 + 0.*I, 7.140954494389008*^-11 + 0.*I, 2.0599077998895154*^-10 + 0.*I}
{0.12602319567118772 + 0.*I, 0.7630754296994003 + 0.*I, 0.2598678453155978 + 0.*I, 0.4949590297324003 + 0.*I, 0.4008725165204119 + 0.*I, 0.3271176240998042 + 0.*I, 0.11932933563478798 + 0.*I, 0.02217072927861441 + 0.*I, 0.002461668191999778 + 0.*I, 0.00018160103341102743 + 0.*I, 9.553220592373181*^-6 + 0.*I, 3.765024070290224*^-7 + 0.*I, 1.134239369093848*^-8 + 0.*I, 7.140954494389008*^-11 + 0.*I, 2.0599077998895154*^-10 + 0.*I}
{0.12602319567118772 + 0.*I, 0.7630754296994003 + 0.*I, 0.2598678453155978 + 0.*I, 0.4949590297324003 + 0.*I, 0.4008725165204119 + 0.*I, 0.3271176240998042 + 0.*I, 0.11932933563478798 + 0.*I, 0.02217072927861441 + 0.*I, 0.002461668191999778 + 0.*I, 0.00018160103341102743 + 0.*I, 9.553220592373181*^-6 + 0.*I, 3.765024070290224*^-7 + 0.*I, 1.134239369093848*^-8 + 0.*I, 7.140954494389008*^-11 + 0.*I, 2.0599077998895154*^-10 + 0.*I}
{0.12602319567118772 + 0.*I, 0.7630754296994003 + 0.*I, 0.2598678453155978 + 0.*I, 0.4949590297324003 + 0.*I, 0.4008725165204119 + 0.*I, 0.3271176240998042 + 0.*I, 0.11932933563478798 + 0.*I, 0.02217072927861441 + 0.*I, 0.002461668191999778 + 0.*I, 0.00018160103341102743 + 0.*I, 9.553220592373181*^-6 + 0.*I, 3.765024070290224*^-7 + 0.*I, 1.134239369093848*^-8 + 0.*I, 7.140954494389008*^-11 + 0.*I, 2.0599077998895154*^-10 + 0.*I}
