{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.12553529397679175 + 0.*I, 0.12054883345660185 + 0.*I, 0.11865430867239457 + 0.*I, 0.03459388721098744 + 0.*I, 0.014573656007010884 + 0.*I, 0.004949029990797271 + 0.*I, 0.004543575726412286 + 0.*I, 0.0014579932966052311 + 0.*I, 0.0008999475159976456 + 0.*I, 0.0006426388586000531 + 0.*I, 0.0011028866578000063 + 0.*I, 0.000522645615591566 + 0.*I, 0.0006279082437998795 + 0.*I}
{0.12456539476159989 + 0.*I, 0.12748147696759474 + 0.*I, 0.12394083562980995 + 0.*I, 0.03133678796518602 + 0.*I, 0.014719014815001154 + 0.*I, 0.004554153071389956 + 0.*I, 0.004351016365999882 + 0.*I, 0.001306607817408434 + 0.*I, 0.0010484877255967362 + 0.*I, 0.00065921445741024 + 0.*I, 0.0010255677268034002 + 0.*I, 0.0005222275007987776 + 0.*I, 0.0005652858888038903 + 0.*I}
{0.12456539476159989 + 0.*I, 0.12748147696759474 + 0.*I, 0.12394083562980995 + 0.*I, 0.03133678796518602 + 0.*I, 0.014719014815001154 + 0.*I, 0.004554153071389956 + 0.*I, 0.004351016365999882 + 0.*I, 0.001306607817408434 + 0.*I, 0.0010484877255967362 + 0.*I, 0.00065921445741024 + 0.*I, 0.0010255677268034002 + 0.*I, 0.0005222275007987776 + 0.*I, 0.0005652858888038903 + 0.*I}
{0.12456539476159989 + 0.*I, 0.12748147696759474 + 0.*I, 0.12394083562980995 + 0.*I, 0.03133678796518602 + 0.*I, 0.014719014815001154 + 0.*I, 0.004554153071389956 + 0.*I, 0.004351016365999882 + 0.*I, 0.001306607817408434 + 0.*I, 0.0010484877255967362 + 0.*I, 0.00065921445741024 + 0.*I, 0.0010255677268034002 + 0.*I, 0.0005222275007987776 + 0.*I, 0.0005652858888038903 + 0.*I}
{0.12456539476159989 + 0.*I, 0.12748147696759474 + 0.*I, 0.12394083562980995 + 0.*I, 0.03133678796518602 + 0.*I, 0.014719014815001154 + 0.*I, 0.004554153071389956 + 0.*I, 0.004351016365999882 + 0.*I, 0.001306607817408434 + 0.*I, 0.0010484877255967362 + 0.*I, 0.00065921445741024 + 0.*I, 0.0010255677268034002 + 0.*I, 0.0005222275007987776 + 0.*I, 0.0005652858888038903 + 0.*I}
{0.12456539476159989 + 0.*I, 0.12748147696759474 + 0.*I, 0.12394083562980995 + 0.*I, 0.03133678796518602 + 0.*I, 0.014719014815001154 + 0.*I, 0.004554153071389956 + 0.*I, 0.004351016365999882 + 0.*I, 0.001306607817408434 + 0.*I, 0.0010484877255967362 + 0.*I, 0.00065921445741024 + 0.*I, 0.0010255677268034002 + 0.*I, 0.0005222275007987776 + 0.*I, 0.0005652858888038903 + 0.*I}
{0.12456539476159989 + 0.*I, 0.12748147696759474 + 0.*I, 0.12394083562980995 + 0.*I, 0.03133678796518602 + 0.*I, 0.014719014815001154 + 0.*I, 0.004554153071389956 + 0.*I, 0.004351016365999882 + 0.*I, 0.001306607817408434 + 0.*I, 0.0010484877255967362 + 0.*I, 0.00065921445741024 + 0.*I, 0.0010255677268034002 + 0.*I, 0.0005222275007987776 + 0.*I, 0.0005652858888038903 + 0.*I}
{0.12456539476159989 + 0.*I, 0.12748147696759474 + 0.*I, 0.12394083562980995 + 0.*I, 0.03133678796518602 + 0.*I, 0.014719014815001154 + 0.*I, 0.004554153071389956 + 0.*I, 0.004351016365999882 + 0.*I, 0.001306607817408434 + 0.*I, 0.0010484877255967362 + 0.*I, 0.00065921445741024 + 0.*I, 0.0010255677268034002 + 0.*I, 0.0005222275007987776 + 0.*I, 0.0005652858888038903 + 0.*I}
{0.12456539476159989 + 0.*I, 0.12748147696759474 + 0.*I, 0.12394083562980995 + 0.*I, 0.03133678796518602 + 0.*I, 0.014719014815001154 + 0.*I, 0.004554153071389956 + 0.*I, 0.004351016365999882 + 0.*I, 0.001306607817408434 + 0.*I, 0.0010484877255967362 + 0.*I, 0.00065921445741024 + 0.*I, 0.0010255677268034002 + 0.*I, 0.0005222275007987776 + 0.*I, 0.0005652858888038903 + 0.*I}
{0.12456539476159989 + 0.*I, 0.12748147696759474 + 0.*I, 0.12394083562980995 + 0.*I, 0.03133678796518602 + 0.*I, 0.014719014815001154 + 0.*I, 0.004554153071389956 + 0.*I, 0.004351016365999882 + 0.*I, 0.001306607817408434 + 0.*I, 0.0010484877255967362 + 0.*I, 0.00065921445741024 + 0.*I, 0.0010255677268034002 + 0.*I, 0.0005222275007987776 + 0.*I, 0.0005652858888038903 + 0.*I}
{0.12456539476159989 + 0.*I, 0.12748147696759474 + 0.*I, 0.12394083562980995 + 0.*I, 0.03133678796518602 + 0.*I, 0.014719014815001154 + 0.*I, 0.004554153071389956 + 0.*I, 0.004351016365999882 + 0.*I, 0.001306607817408434 + 0.*I, 0.0010484877255967362 + 0.*I, 0.00065921445741024 + 0.*I, 0.0010255677268034002 + 0.*I, 0.0005222275007987776 + 0.*I, 0.0005652858888038903 + 0.*I}
{0.12346779612539828 + 0.*I, 0.13442582957239324 + 0.*I, 0.12922829259141014 + 0.*I, 0.028034852098790534 + 0.*I, 0.01487510629221145 + 0.*I, 0.004160716529200137 + 0.*I, 0.004159173098394753 + 0.*I, 0.001153669157605286 + 0.*I, 0.001199551588193515 + 0.*I, 0.0006746646354027775 + 0.*I, 0.0009455365188093535 + 0.*I, 0.0005209817228013502 + 0.*I, 0.0004995244516137199 + 0.*I}
{0.12346779612539828 + 0.*I, 0.13442582957239324 + 0.*I, 0.12922829259141014 + 0.*I, 0.028034852098790534 + 0.*I, 0.01487510629221145 + 0.*I, 0.004160716529200137 + 0.*I, 0.004159173098394753 + 0.*I, 0.001153669157605286 + 0.*I, 0.001199551588193515 + 0.*I, 0.0006746646354027775 + 0.*I, 0.0009455365188093535 + 0.*I, 0.0005209817228013502 + 0.*I, 0.0004995244516137199 + 0.*I}
{0.12346779612539828 + 0.*I, 0.13442582957239324 + 0.*I, 0.12922829259141014 + 0.*I, 0.028034852098790534 + 0.*I, 0.01487510629221145 + 0.*I, 0.004160716529200137 + 0.*I, 0.004159173098394753 + 0.*I, 0.001153669157605286 + 0.*I, 0.001199551588193515 + 0.*I, 0.0006746646354027775 + 0.*I, 0.0009455365188093535 + 0.*I, 0.0005209817228013502 + 0.*I, 0.0004995244516137199 + 0.*I}
{0.12346779612539828 + 0.*I, 0.13442582957239324 + 0.*I, 0.12922829259141014 + 0.*I, 0.028034852098790534 + 0.*I, 0.01487510629221145 + 0.*I, 0.004160716529200137 + 0.*I, 0.004159173098394753 + 0.*I, 0.001153669157605286 + 0.*I, 0.001199551588193515 + 0.*I, 0.0006746646354027775 + 0.*I, 0.0009455365188093535 + 0.*I, 0.0005209817228013502 + 0.*I, 0.0004995244516137199 + 0.*I}
{0.12346779612539828 + 0.*I, 0.13442582957239324 + 0.*I, 0.12922829259141014 + 0.*I, 0.028034852098790534 + 0.*I, 0.01487510629221145 + 0.*I, 0.004160716529200137 + 0.*I, 0.004159173098394753 + 0.*I, 0.001153669157605286 + 0.*I, 0.001199551588193515 + 0.*I, 0.0006746646354027775 + 0.*I, 0.0009455365188093535 + 0.*I, 0.0005209817228013502 + 0.*I, 0.0004995244516137199 + 0.*I}
{0.12346779612539828 + 0.*I, 0.13442582957239324 + 0.*I, 0.12922829259141014 + 0.*I, 0.028034852098790534 + 0.*I, 0.01487510629221145 + 0.*I, 0.004160716529200137 + 0.*I, 0.004159173098394753 + 0.*I, 0.001153669157605286 + 0.*I, 0.001199551588193515 + 0.*I, 0.0006746646354027775 + 0.*I, 0.0009455365188093535 + 0.*I, 0.0005209817228013502 + 0.*I, 0.0004995244516137199 + 0.*I}
{0.12346779612539828 + 0.*I, 0.13442582957239324 + 0.*I, 0.12922829259141014 + 0.*I, 0.028034852098790534 + 0.*I, 0.01487510629221145 + 0.*I, 0.004160716529200137 + 0.*I, 0.004159173098394753 + 0.*I, 0.001153669157605286 + 0.*I, 0.001199551588193515 + 0.*I, 0.0006746646354027775 + 0.*I, 0.0009455365188093535 + 0.*I, 0.0005209817228013502 + 0.*I, 0.0004995244516137199 + 0.*I}
{0.12346779612539828 + 0.*I, 0.13442582957239324 + 0.*I, 0.12922829259141014 + 0.*I, 0.028034852098790534 + 0.*I, 0.01487510629221145 + 0.*I, 0.004160716529200137 + 0.*I, 0.004159173098394753 + 0.*I, 0.001153669157605286 + 0.*I, 0.001199551588193515 + 0.*I, 0.0006746646354027775 + 0.*I, 0.0009455365188093535 + 0.*I, 0.0005209817228013502 + 0.*I, 0.0004995244516137199 + 0.*I}
{0.12346779612539828 + 0.*I, 0.13442582957239324 + 0.*I, 0.12922829259141014 + 0.*I, 0.028034852098790534 + 0.*I, 0.01487510629221145 + 0.*I, 0.004160716529200137 + 0.*I, 0.004159173098394753 + 0.*I, 0.001153669157605286 + 0.*I, 0.001199551588193515 + 0.*I, 0.0006746646354027775 + 0.*I, 0.0009455365188093535 + 0.*I, 0.0005209817228013502 + 0.*I, 0.0004995244516137199 + 0.*I}
{0.12346779612539828 + 0.*I, 0.13442582957239324 + 0.*I, 0.12922829259141014 + 0.*I, 0.028034852098790534 + 0.*I, 0.01487510629221145 + 0.*I, 0.004160716529200137 + 0.*I, 0.004159173098394753 + 0.*I, 0.001153669157605286 + 0.*I, 0.001199551588193515 + 0.*I, 0.0006746646354027775 + 0.*I, 0.0009455365188093535 + 0.*I, 0.0005209817228013502 + 0.*I, 0.0004995244516137199 + 0.*I}
{0.12224362982760084 + 0.*I, 0.14136974905119004 + 0.*I, 0.13450833317039115 + 0.*I, 0.024694727432605926 + 0.*I, 0.015041436392215779 + 0.*I, 0.003769116672414086 + 0.*I, 0.00396849573820468 + 0.*I, 0.0009994289823955782 + 0.*I, 0.00135303208641524 + 0.*I, 0.0006891787322105269 + 0.*I, 0.0008626940926070858 + 0.*I, 0.0005189150831919066 + 0.*I, 0.00043068231259657535 + 0.*I}
{0.12224362982760084 + 0.*I, 0.14136974905119004 + 0.*I, 0.13450833317039115 + 0.*I, 0.024694727432605926 + 0.*I, 0.015041436392215779 + 0.*I, 0.003769116672414086 + 0.*I, 0.00396849573820468 + 0.*I, 0.0009994289823955782 + 0.*I, 0.00135303208641524 + 0.*I, 0.0006891787322105269 + 0.*I, 0.0008626940926070858 + 0.*I, 0.0005189150831919066 + 0.*I, 0.00043068231259657535 + 0.*I}
{0.12224362982760084 + 0.*I, 0.14136974905119004 + 0.*I, 0.13450833317039115 + 0.*I, 0.024694727432605926 + 0.*I, 0.015041436392215779 + 0.*I, 0.003769116672414086 + 0.*I, 0.00396849573820468 + 0.*I, 0.0009994289823955782 + 0.*I, 0.00135303208641524 + 0.*I, 0.0006891787322105269 + 0.*I, 0.0008626940926070858 + 0.*I, 0.0005189150831919066 + 0.*I, 0.00043068231259657535 + 0.*I}
{0.12224362982760084 + 0.*I, 0.14136974905119004 + 0.*I, 0.13450833317039115 + 0.*I, 0.024694727432605926 + 0.*I, 0.015041436392215779 + 0.*I, 0.003769116672414086 + 0.*I, 0.00396849573820468 + 0.*I, 0.0009994289823955782 + 0.*I, 0.00135303208641524 + 0.*I, 0.0006891787322105269 + 0.*I, 0.0008626940926070858 + 0.*I, 0.0005189150831919066 + 0.*I, 0.00043068231259657535 + 0.*I}
{0.12224362982760084 + 0.*I, 0.14136974905119004 + 0.*I, 0.13450833317039115 + 0.*I, 0.024694727432605926 + 0.*I, 0.015041436392215779 + 0.*I, 0.003769116672414086 + 0.*I, 0.00396849573820468 + 0.*I, 0.0009994289823955782 + 0.*I, 0.00135303208641524 + 0.*I, 0.0006891787322105269 + 0.*I, 0.0008626940926070858 + 0.*I, 0.0005189150831919066 + 0.*I, 0.00043068231259657535 + 0.*I}
{0.12224362982760084 + 0.*I, 0.14136974905119004 + 0.*I, 0.13450833317039115 + 0.*I, 0.024694727432605926 + 0.*I, 0.015041436392215779 + 0.*I, 0.003769116672414086 + 0.*I, 0.00396849573820468 + 0.*I, 0.0009994289823955782 + 0.*I, 0.00135303208641524 + 0.*I, 0.0006891787322105269 + 0.*I, 0.0008626940926070858 + 0.*I, 0.0005189150831919066 + 0.*I, 0.00043068231259657535 + 0.*I}
{0.12224362982760084 + 0.*I, 0.14136974905119004 + 0.*I, 0.13450833317039115 + 0.*I, 0.024694727432605926 + 0.*I, 0.015041436392215779 + 0.*I, 0.003769116672414086 + 0.*I, 0.00396849573820468 + 0.*I, 0.0009994289823955782 + 0.*I, 0.00135303208641524 + 0.*I, 0.0006891787322105269 + 0.*I, 0.0008626940926070858 + 0.*I, 0.0005189150831919066 + 0.*I, 0.00043068231259657535 + 0.*I}
{0.12224362982760084 + 0.*I, 0.14136974905119004 + 0.*I, 0.13450833317039115 + 0.*I, 0.024694727432605926 + 0.*I, 0.015041436392215779 + 0.*I, 0.003769116672414086 + 0.*I, 0.00396849573820468 + 0.*I, 0.0009994289823955782 + 0.*I, 0.00135303208641524 + 0.*I, 0.0006891787322105269 + 0.*I, 0.0008626940926070858 + 0.*I, 0.0005189150831919066 + 0.*I, 0.00043068231259657535 + 0.*I}
{0.12224362982760084 + 0.*I, 0.14136974905119004 + 0.*I, 0.13450833317039115 + 0.*I, 0.024694727432605926 + 0.*I, 0.015041436392215779 + 0.*I, 0.003769116672414086 + 0.*I, 0.00396849573820468 + 0.*I, 0.0009994289823955782 + 0.*I, 0.00135303208641524 + 0.*I, 0.0006891787322105269 + 0.*I, 0.0008626940926070858 + 0.*I, 0.0005189150831919066 + 0.*I, 0.00043068231259657535 + 0.*I}
{0.12224362982760084 + 0.*I, 0.14136974905119004 + 0.*I, 0.13450833317039115 + 0.*I, 0.024694727432605926 + 0.*I, 0.015041436392215779 + 0.*I, 0.003769116672414086 + 0.*I, 0.00396849573820468 + 0.*I, 0.0009994289823955782 + 0.*I, 0.00135303208641524 + 0.*I, 0.0006891787322105269 + 0.*I, 0.0008626940926070858 + 0.*I, 0.0005189150831919066 + 0.*I, 0.00043068231259657535 + 0.*I}
{0.1208942209553865 + 0.*I, 0.14830141469339697 + 0.*I, 0.13977289020079553 + 0.*I, 0.021323148291618743 + 0.*I, 0.015217489000796114 + 0.*I, 0.0033797260333923163 + 0.*I, 0.003779416135984981 + 0.*I, 0.000844134578392719 + 0.*I, 0.001508813956596633 + 0.*I, 0.0007029672332015124 + 0.*I, 0.0007769390578005187 + 0.*I, 0.0005160310935947711 + 0.*I, 0.0003588397472054084 + 0.*I}
{0.1208942209553865 + 0.*I, 0.14830141469339697 + 0.*I, 0.13977289020079553 + 0.*I, 0.021323148291618743 + 0.*I, 0.015217489000796114 + 0.*I, 0.0033797260333923163 + 0.*I, 0.003779416135984981 + 0.*I, 0.000844134578392719 + 0.*I, 0.001508813956596633 + 0.*I, 0.0007029672332015124 + 0.*I, 0.0007769390578005187 + 0.*I, 0.0005160310935947711 + 0.*I, 0.0003588397472054084 + 0.*I}
{0.1208942209553865 + 0.*I, 0.14830141469339697 + 0.*I, 0.13977289020079553 + 0.*I, 0.021323148291618743 + 0.*I, 0.015217489000796114 + 0.*I, 0.0033797260333923163 + 0.*I, 0.003779416135984981 + 0.*I, 0.000844134578392719 + 0.*I, 0.001508813956596633 + 0.*I, 0.0007029672332015124 + 0.*I, 0.0007769390578005187 + 0.*I, 0.0005160310935947711 + 0.*I, 0.0003588397472054084 + 0.*I}
{0.1208942209553865 + 0.*I, 0.14830141469339697 + 0.*I, 0.13977289020079553 + 0.*I, 0.021323148291618743 + 0.*I, 0.015217489000796114 + 0.*I, 0.0033797260333923163 + 0.*I, 0.003779416135984981 + 0.*I, 0.000844134578392719 + 0.*I, 0.001508813956596633 + 0.*I, 0.0007029672332015124 + 0.*I, 0.0007769390578005187 + 0.*I, 0.0005160310935947711 + 0.*I, 0.0003588397472054084 + 0.*I}
{0.1208942209553865 + 0.*I, 0.14830141469339697 + 0.*I, 0.13977289020079553 + 0.*I, 0.021323148291618743 + 0.*I, 0.015217489000796114 + 0.*I, 0.0033797260333923163 + 0.*I, 0.003779416135984981 + 0.*I, 0.000844134578392719 + 0.*I, 0.001508813956596633 + 0.*I, 0.0007029672332015124 + 0.*I, 0.0007769390578005187 + 0.*I, 0.0005160310935947711 + 0.*I, 0.0003588397472054084 + 0.*I}
{0.1208942209553865 + 0.*I, 0.14830141469339697 + 0.*I, 0.13977289020079553 + 0.*I, 0.021323148291618743 + 0.*I, 0.015217489000796114 + 0.*I, 0.0033797260333923163 + 0.*I, 0.003779416135984981 + 0.*I, 0.000844134578392719 + 0.*I, 0.001508813956596633 + 0.*I, 0.0007029672332015124 + 0.*I, 0.0007769390578005187 + 0.*I, 0.0005160310935947711 + 0.*I, 0.0003588397472054084 + 0.*I}
{0.1208942209553865 + 0.*I, 0.14830141469339697 + 0.*I, 0.13977289020079553 + 0.*I, 0.021323148291618743 + 0.*I, 0.015217489000796114 + 0.*I, 0.0033797260333923163 + 0.*I, 0.003779416135984981 + 0.*I, 0.000844134578392719 + 0.*I, 0.001508813956596633 + 0.*I, 0.0007029672332015124 + 0.*I, 0.0007769390578005187 + 0.*I, 0.0005160310935947711 + 0.*I, 0.0003588397472054084 + 0.*I}
{0.1208942209553865 + 0.*I, 0.14830141469339697 + 0.*I, 0.13977289020079553 + 0.*I, 0.021323148291618743 + 0.*I, 0.015217489000796114 + 0.*I, 0.0033797260333923163 + 0.*I, 0.003779416135984981 + 0.*I, 0.000844134578392719 + 0.*I, 0.001508813956596633 + 0.*I, 0.0007029672332015124 + 0.*I, 0.0007769390578005187 + 0.*I, 0.0005160310935947711 + 0.*I, 0.0003588397472054084 + 0.*I}
{0.1208942209553865 + 0.*I, 0.14830141469339697 + 0.*I, 0.13977289020079553 + 0.*I, 0.021323148291618743 + 0.*I, 0.015217489000796114 + 0.*I, 0.0033797260333923163 + 0.*I, 0.003779416135984981 + 0.*I, 0.000844134578392719 + 0.*I, 0.001508813956596633 + 0.*I, 0.0007029672332015124 + 0.*I, 0.0007769390578005187 + 0.*I, 0.0005160310935947711 + 0.*I, 0.0003588397472054084 + 0.*I}
{0.1208942209553865 + 0.*I, 0.14830141469339697 + 0.*I, 0.13977289020079553 + 0.*I, 0.021323148291618743 + 0.*I, 0.015217489000796114 + 0.*I, 0.0033797260333923163 + 0.*I, 0.003779416135984981 + 0.*I, 0.000844134578392719 + 0.*I, 0.001508813956596633 + 0.*I, 0.0007029672332015124 + 0.*I, 0.0007769390578005187 + 0.*I, 0.0005160310935947711 + 0.*I, 0.0003588397472054084 + 0.*I}
{0.11942108260998842 + 0.*I, 0.1552093370360108 + 0.*I, 0.14501416579340012 + 0.*I, 0.017926916281196803 + 0.*I, 0.015402728506397347 + 0.*I, 0.0029928964095926602 + 0.*I, 0.0035923479762001165 + 0.*I, 0.0006880310202017627 + 0.*I, 0.0016667715009965887 + 0.*I, 0.0007162607383925935 + 0.*I, 0.0006881687550031046 + 0.*I, 0.0005123299097908873 + 0.*I, 0.00028409875579282767 + 0.*I}
{0.11942108260998842 + 0.*I, 0.1552093370360108 + 0.*I, 0.14501416579340012 + 0.*I, 0.017926916281196803 + 0.*I, 0.015402728506397347 + 0.*I, 0.0029928964095926602 + 0.*I, 0.0035923479762001165 + 0.*I, 0.0006880310202017627 + 0.*I, 0.0016667715009965887 + 0.*I, 0.0007162607383925935 + 0.*I, 0.0006881687550031046 + 0.*I, 0.0005123299097908873 + 0.*I, 0.00028409875579282767 + 0.*I}
{0.11942108260998842 + 0.*I, 0.1552093370360108 + 0.*I, 0.14501416579340012 + 0.*I, 0.017926916281196803 + 0.*I, 0.015402728506397347 + 0.*I, 0.0029928964095926602 + 0.*I, 0.0035923479762001165 + 0.*I, 0.0006880310202017627 + 0.*I, 0.0016667715009965887 + 0.*I, 0.0007162607383925935 + 0.*I, 0.0006881687550031046 + 0.*I, 0.0005123299097908873 + 0.*I, 0.00028409875579282767 + 0.*I}
{0.11942108260998842 + 0.*I, 0.1552093370360108 + 0.*I, 0.14501416579340012 + 0.*I, 0.017926916281196803 + 0.*I, 0.015402728506397347 + 0.*I, 0.0029928964095926602 + 0.*I, 0.0035923479762001165 + 0.*I, 0.0006880310202017627 + 0.*I, 0.0016667715009965887 + 0.*I, 0.0007162607383925935 + 0.*I, 0.0006881687550031046 + 0.*I, 0.0005123299097908873 + 0.*I, 0.00028409875579282767 + 0.*I}
{0.11942108260998842 + 0.*I, 0.1552093370360108 + 0.*I, 0.14501416579340012 + 0.*I, 0.017926916281196803 + 0.*I, 0.015402728506397347 + 0.*I, 0.0029928964095926602 + 0.*I, 0.0035923479762001165 + 0.*I, 0.0006880310202017627 + 0.*I, 0.0016667715009965887 + 0.*I, 0.0007162607383925935 + 0.*I, 0.0006881687550031046 + 0.*I, 0.0005123299097908873 + 0.*I, 0.00028409875579282767 + 0.*I}
{0.11942108260998842 + 0.*I, 0.1552093370360108 + 0.*I, 0.14501416579340012 + 0.*I, 0.017926916281196803 + 0.*I, 0.015402728506397347 + 0.*I, 0.0029928964095926602 + 0.*I, 0.0035923479762001165 + 0.*I, 0.0006880310202017627 + 0.*I, 0.0016667715009965887 + 0.*I, 0.0007162607383925935 + 0.*I, 0.0006881687550031046 + 0.*I, 0.0005123299097908873 + 0.*I, 0.00028409875579282767 + 0.*I}
{0.11942108260998842 + 0.*I, 0.1552093370360108 + 0.*I, 0.14501416579340012 + 0.*I, 0.017926916281196803 + 0.*I, 0.015402728506397347 + 0.*I, 0.0029928964095926602 + 0.*I, 0.0035923479762001165 + 0.*I, 0.0006880310202017627 + 0.*I, 0.0016667715009965887 + 0.*I, 0.0007162607383925935 + 0.*I, 0.0006881687550031046 + 0.*I, 0.0005123299097908873 + 0.*I, 0.00028409875579282767 + 0.*I}
{0.11942108260998842 + 0.*I, 0.1552093370360108 + 0.*I, 0.14501416579340012 + 0.*I, 0.017926916281196803 + 0.*I, 0.015402728506397347 + 0.*I, 0.0029928964095926602 + 0.*I, 0.0035923479762001165 + 0.*I, 0.0006880310202017627 + 0.*I, 0.0016667715009965887 + 0.*I, 0.0007162607383925935 + 0.*I, 0.0006881687550031046 + 0.*I, 0.0005123299097908873 + 0.*I, 0.00028409875579282767 + 0.*I}
{0.11942108260998842 + 0.*I, 0.1552093370360108 + 0.*I, 0.14501416579340012 + 0.*I, 0.017926916281196803 + 0.*I, 0.015402728506397347 + 0.*I, 0.0029928964095926602 + 0.*I, 0.0035923479762001165 + 0.*I, 0.0006880310202017627 + 0.*I, 0.0016667715009965887 + 0.*I, 0.0007162607383925935 + 0.*I, 0.0006881687550031046 + 0.*I, 0.0005123299097908873 + 0.*I, 0.00028409875579282767 + 0.*I}
{0.11942108260998842 + 0.*I, 0.1552093370360108 + 0.*I, 0.14501416579340012 + 0.*I, 0.017926916281196803 + 0.*I, 0.015402728506397347 + 0.*I, 0.0029928964095926602 + 0.*I, 0.0035923479762001165 + 0.*I, 0.0006880310202017627 + 0.*I, 0.0016667715009965887 + 0.*I, 0.0007162607383925935 + 0.*I, 0.0006881687550031046 + 0.*I, 0.0005123299097908873 + 0.*I, 0.00028409875579282767 + 0.*I}
{0.11782591023540846 + 0.*I, 0.16208236649259966 + 0.*I, 0.15022462064060438 + 0.*I, 0.014512880723804857 + 0.*I, 0.015596602349599033 + 0.*I, 0.0026089625558167744 + 0.*I, 0.0034076869909860368 + 0.*I, 0.0005313635718096066 + 0.*I, 0.0018267665288007606 + 0.*I, 0.00072930871060084 + 0.*I, 0.0005962804479953121 + 0.*I, 0.0005078083304077552 + 0.*I, 0.0002065826526065351 + 0.*I}
{0.11782591023540846 + 0.*I, 0.16208236649259966 + 0.*I, 0.15022462064060438 + 0.*I, 0.014512880723804857 + 0.*I, 0.015596602349599033 + 0.*I, 0.0026089625558167744 + 0.*I, 0.0034076869909860368 + 0.*I, 0.0005313635718096066 + 0.*I, 0.0018267665288007606 + 0.*I, 0.00072930871060084 + 0.*I, 0.0005962804479953121 + 0.*I, 0.0005078083304077552 + 0.*I, 0.0002065826526065351 + 0.*I}
{0.11782591023540846 + 0.*I, 0.16208236649259966 + 0.*I, 0.15022462064060438 + 0.*I, 0.014512880723804857 + 0.*I, 0.015596602349599033 + 0.*I, 0.0026089625558167744 + 0.*I, 0.0034076869909860368 + 0.*I, 0.0005313635718096066 + 0.*I, 0.0018267665288007606 + 0.*I, 0.00072930871060084 + 0.*I, 0.0005962804479953121 + 0.*I, 0.0005078083304077552 + 0.*I, 0.0002065826526065351 + 0.*I}
{0.11782591023540846 + 0.*I, 0.16208236649259966 + 0.*I, 0.15022462064060438 + 0.*I, 0.014512880723804857 + 0.*I, 0.015596602349599033 + 0.*I, 0.0026089625558167744 + 0.*I, 0.0034076869909860368 + 0.*I, 0.0005313635718096066 + 0.*I, 0.0018267665288007606 + 0.*I, 0.00072930871060084 + 0.*I, 0.0005962804479953121 + 0.*I, 0.0005078083304077552 + 0.*I, 0.0002065826526065351 + 0.*I}
{0.11782591023540846 + 0.*I, 0.16208236649259966 + 0.*I, 0.15022462064060438 + 0.*I, 0.014512880723804857 + 0.*I, 0.015596602349599033 + 0.*I, 0.0026089625558167744 + 0.*I, 0.0034076869909860368 + 0.*I, 0.0005313635718096066 + 0.*I, 0.0018267665288007606 + 0.*I, 0.00072930871060084 + 0.*I, 0.0005962804479953121 + 0.*I, 0.0005078083304077552 + 0.*I, 0.0002065826526065351 + 0.*I}
{0.11782591023540846 + 0.*I, 0.16208236649259966 + 0.*I, 0.15022462064060438 + 0.*I, 0.014512880723804857 + 0.*I, 0.015596602349599033 + 0.*I, 0.0026089625558167744 + 0.*I, 0.0034076869909860368 + 0.*I, 0.0005313635718096066 + 0.*I, 0.0018267665288007606 + 0.*I, 0.00072930871060084 + 0.*I, 0.0005962804479953121 + 0.*I, 0.0005078083304077552 + 0.*I, 0.0002065826526065351 + 0.*I}
{0.11782591023540846 + 0.*I, 0.16208236649259966 + 0.*I, 0.15022462064060438 + 0.*I, 0.014512880723804857 + 0.*I, 0.015596602349599033 + 0.*I, 0.0026089625558167744 + 0.*I, 0.0034076869909860368 + 0.*I, 0.0005313635718096066 + 0.*I, 0.0018267665288007606 + 0.*I, 0.00072930871060084 + 0.*I, 0.0005962804479953121 + 0.*I, 0.0005078083304077552 + 0.*I, 0.0002065826526065351 + 0.*I}
{0.11782591023540846 + 0.*I, 0.16208236649259966 + 0.*I, 0.15022462064060438 + 0.*I, 0.014512880723804857 + 0.*I, 0.015596602349599033 + 0.*I, 0.0026089625558167744 + 0.*I, 0.0034076869909860368 + 0.*I, 0.0005313635718096066 + 0.*I, 0.0018267665288007606 + 0.*I, 0.00072930871060084 + 0.*I, 0.0005962804479953121 + 0.*I, 0.0005078083304077552 + 0.*I, 0.0002065826526065351 + 0.*I}
